,대여소번호,일별대여평균이용량,교육시설_sum,근린생활시설_sum,문화시설_sum,숙박시설_sum,업무시설_sum,의료시설_sum,주거시설_sum,판매시설_sum,공원_distance,대학교_distance,지하철_distance,버스_distance,경사도_mean,거주인구,도로길이
291,1509,17.516438356164382,0.0,0.0,0.0,0.0,0.0,0.0,7276.693,0.0,133.101739584929,913.7947406360332,961.8053002835088,37.122834124822326,0.0,23869.8545,188.7024727309844
292,1503,60.07397260273972,0.0,9259.24,0.0,2188.47,17330.31,0.0,28892.11,0.0,144.6404171562618,1017.455931645558,110.7451756840348,40.811809790588256,0.5,31098.943,246.79316978899996
293,1504,10.341095890410958,0.0,5321.46,0.0,583.84,0.0,0.0,3948.52,0.0,128.99049627321224,947.2410585539836,306.8420730727219,50.68666557332352,2.5,28429.7905,433.58893856233414
294,1512,29.76986301369863,3560.22,0.0,0.0,0.0,0.0,0.0,923.41,0.0,304.03160050487054,1109.9233341076483,789.9285717756206,189.2899368982445,2.0,30637.4885,254.5304440351973
295,1513,7.098630136986301,0.0,1969.35,0.0,0.0,10511.94,0.0,6659.92,0.0,123.02225711191652,1125.9315218061736,189.56453615759156,107.1261618708256,0.5,27506.977,283.13451357730804
296,1510,5.802739726027397,0.0,0.0,0.0,0.0,0.0,0.0,28392.84,0.0,153.98633603278668,861.2425740256723,1008.8014952029274,87.59628524042047,0.0,13048.8,159.44177185249828
297,1511,5.239726027397261,0.0,0.0,0.0,0.0,0.0,0.0,45833.0565,0.0,397.80658251132667,762.8188372884582,958.419355464509,140.10638042017328,5.5,13048.8,78.20601906902075
298,1501,29.389041095890413,0.0,12066.47,0.0,0.0,7454.71,0.0,1679.97,0.0,290.8869133060966,386.3517229797974,67.83938140100776,50.838724006685815,3.5,30812.329,326.8254982763303
299,1370,9.946575342465753,0.0,2108.03,1344.4,0.0,0.0,0.0,1118.59,0.0,332.38455528968103,773.3535390339664,1223.854471613549,101.13009545646278,4.5,6024.126,293.08419364537207
300,1372,44.07534246575342,55568.59,4431.47,0.0,0.0,0.0,0.0,572.2,0.0,621.9284918803153,240.16716668834528,279.9924754058171,31.833624961209864,1.5,17458.806,179.07331880709808
301,1368,23.964383561643835,0.0,14962.739,0.0,0.0,3816.01,0.0,3088.18,0.0,444.3623684068367,192.41561436285983,337.54562287171433,36.079319079795546,5.5,22095.89,380.575145196284
302,1369,27.398630136986306,0.0,2186.02,0.0,0.0,0.0,3737.57,0.0,0.0,337.642872478204,1101.6532926628713,465.2715618425116,102.3183357989944,2.0,29020.8743333333,237.04627715691888
303,1376,6.398305084745763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.2473283631385,764.676166627127,426.74347444718023,288.9844536768929,6.25,14843.382,0.0
304,1377,6.625423728813559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.2425768700539,445.9182330627228,384.08028744454697,74.03365795622484,5.25,14843.382,4.531222739873864
305,1373,136.3469387755102,0.0,0.0,0.0,0.0,0.0,0.0,5658.51,0.0,70.67969180996718,545.5516806219537,226.5792389495093,67.9127629774323,0.5,21339.157,292.34891907487145
306,1375,30.24109589041096,0.0,10873.6,0.0,0.0,0.0,0.0,13167.72,0.0,127.85152847501357,453.4938604443648,379.57510913409385,20.842612961232703,0.0,24003.1725,390.9191434001648
307,1362,27.93972602739726,0.0,7107.05,0.0,0.0,959.25,415.92,4719.53,0.0,175.99468465119122,847.7663544374467,63.001210764569926,39.489043244105694,1.0,28366.071,428.4868650920764
308,1363,40.37260273972603,0.0,3451.92,0.0,0.0,0.0,0.0,5059.33,0.0,165.40509461239887,939.1557690791597,276.47470601047416,155.1519934811587,5.25,20357.0955,483.7691497438922
309,1360,13.161643835616438,0.0,3329.87,0.0,0.0,0.0,0.0,2792.14,0.0,144.56836417346966,1325.2294439984107,48.53956577786731,63.66754023772934,2.0,31232.2165,455.48947773361834
310,1361,21.980821917808218,0.0,4959.44,0.0,0.0,1516.79,0.0,3853.42,0.0,329.74458296345574,807.3431004869902,639.9574630167504,32.77615049598747,5.66666666666667,6024.126,360.3241562665111
311,1366,7.736986301369863,0.0,1256.26,0.0,0.0,0.0,0.0,3535.79,0.0,93.92697963646418,699.7117669088858,242.072321471508,95.89269080914552,0.5,27834.932,502.4086872792975
312,1367,8.684931506849315,0.0,488.58,0.0,0.0,0.0,0.0,49.59,0.0,43.88256357219078,1273.7892229838446,175.47943484875748,56.01381466645523,0.5,45477.215,110.01567191751484
313,1364,15.184931506849315,532.38,6539.443,0.0,0.0,0.0,0.0,3763.85,0.0,217.44769213270976,466.638637630901,284.06187510525854,55.96654003257217,3.5,6024.126,448.030813953568
314,1365,6.032876712328767,0.0,893.02,0.0,0.0,0.0,0.0,3402.02,0.0,191.27289688571017,825.323180206575,849.5563324550753,81.50941124006017,3.75,6024.126,340.52825273668134
315,1353,7.165753424657535,2447.26,949.39,0.0,0.0,0.0,0.0,0.0,0.0,206.13312066060365,977.0820675581635,318.5616420680406,131.1478140689377,5.0,30757.143,37.62487173609132
316,1354,44.38767123287671,38541.92,5830.59,0.0,0.0,0.0,0.0,3621.91,0.0,763.452220002751,449.1685090363689,72.10629661075681,70.77812598979494,1.33333333333333,20917.5146666667,461.99395397601614
317,1351,39.64931506849315,7685.81,3138.01,0.0,0.0,0.0,0.0,721.38,0.0,117.8381661867741,1252.5903306089563,458.47796073145366,82.4183284437311,0.5,20276.366,571.1395617296297
318,1352,7.372602739726028,0.0,360.6,0.0,0.0,0.0,0.0,3871.07,0.0,57.32343901725282,664.9770600942311,232.56602658600045,225.09054751238736,6.0,28366.071,268.0215613848603
319,1358,12.542465753424658,0.0,8351.5,0.0,0.0,1097.31,0.0,14626.4802,0.0,215.76561439600025,1152.3578230045468,321.29024551464727,38.117592671966825,3.25,20080.342,301.0523127119861
320,1359,15.761643835616438,0.0,0.0,0.0,0.0,0.0,9098.6,0.0,0.0,355.14409276758323,1335.1526291174648,1472.5098077903478,40.74071817360352,3.75,26741.2343333333,133.87472836461467
321,1355,49.96849315068493,0.0,4724.47,0.0,0.0,0.0,0.0,6150.1,0.0,319.53340029106886,496.1984454288945,351.009210809582,90.09249266895121,1.0,22141.9225,485.7515690606025
322,1357,11.39041095890411,0.0,5546.11,0.0,0.0,0.0,0.0,5889.61,0.0,256.5109888984674,497.58767573047425,67.72364783221926,26.17227114120469,4.33333333333333,6301.148,363.7110730175213
323,1343,16.626027397260273,1375.95,11738.05,0.0,0.0,936.64,0.0,1351.26,0.0,109.70189324423136,429.9792125254186,128.66251913916267,28.203959331537938,6.33333333333333,15890.8675,331.4166860718112
324,1344,12.81917808219178,0.0,0.0,0.0,0.0,0.0,0.0,6990.7,0.0,214.74727248193648,1071.6265371618736,303.91359399798694,56.27955684754851,5.875,46623.2955,338.41209873127553
325,1340,15.064383561643837,0.0,913.08,0.0,0.0,0.0,0.0,0.0,0.0,69.42072317477543,535.3493748873373,829.7077044103845,52.28850593753576,0.5,22445.4645,225.711380124666
326,1342,5.352054794520548,0.0,1959.71,339.18,0.0,0.0,0.0,867.55,0.0,50.81437860795532,686.0620840808771,863.3398296022352,32.1990010425253,2.5,11676.3485,357.83368636921705
327,1348,10.867123287671232,0.0,5336.91,0.0,0.0,0.0,0.0,7938.42,0.0,139.36867500407598,1373.009657683809,217.32509830543248,50.12462099682267,1.0,45477.215,198.21602173105876
328,1349,12.506849315068491,0.0,0.0,0.0,0.0,0.0,0.0,21397.76,0.0,63.158401118769085,931.3291150624675,1019.0951953351841,19.130379973161695,1.0,22445.4645,281.31459786744387
329,1346,19.480821917808218,0.0,7549.76,0.0,0.0,0.0,0.0,32887.57,0.0,163.3050032173435,903.9107049387211,789.251209757053,53.14109927749772,3.0,45477.215,84.73221038355312
330,1347,9.965753424657532,0.0,0.0,0.0,0.0,0.0,0.0,21999.96,0.0,83.59593286690004,1186.7526609110782,510.9228676020156,85.90674635800066,3.5,45477.215,87.97295390810575
331,1723,18.26986301369863,3837.54,3317.77,0.0,0.0,0.0,0.0,15229.68,0.0,172.52178411171943,1507.268607901264,1315.010370937547,35.23287251149053,1.0,10476.515,248.15743764870905
332,1725,9.52054794520548,0.0,435.17,0.0,0.0,0.0,0.0,4374.85,0.0,196.0569004188783,1850.306602432148,698.7230146706688,53.04690854388228,2.0,28594.318,205.9649107096089
333,1721,53.14794520547945,0.0,9689.99,0.0,0.0,0.0,0.0,8997.6,0.0,487.9931915179024,1620.3228753057683,72.75743867921646,115.8596958281727,0.5,31979.3155,142.2384745911307
334,1722,18.45205479452055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.9062136141328,1587.648448089182,557.3473882061425,114.07661030020984,1.0,28172.917,100.1138409251312
335,1728,7.53013698630137,0.0,3680.63,0.0,0.0,20.86,0.0,69.19,0.0,299.5654133197981,3583.8207563770134,221.73485398239805,79.51739639262678,0.5,33163.855,145.27700405789415
336,1729,20.767123287671232,0.0,5381.49,0.0,0.0,0.0,0.0,1768.44,0.0,213.02725352393983,4217.840424076822,479.29691639903353,22.03407922575977,1.0,17813.235,280.6680009453768
337,1726,25.716438356164385,0.0,999.7,0.0,0.0,0.0,0.0,48279.67,0.0,267.1938850787579,1816.3545978145503,1115.6124269353438,67.67467091755624,2.0,35307.407,179.2413803176055
338,1727,7.795890410958904,0.0,123.54,0.0,0.0,0.0,0.0,4893.39,0.0,271.5657059973683,3667.237035913643,401.02156452586337,60.04189198923645,4.66666666666667,2462.615,433.05944860747377
339,1714,5.884931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.49507346302727,1731.8407850251783,588.3181596459915,42.87411696010526,4.5,24930.741,149.52283525942764
340,1715,18.975342465753425,8564.77,0.0,0.0,0.0,0.0,0.0,8466.55,0.0,144.11129056085312,399.3301362726205,316.0286377028774,85.53197236119456,1.0,9786.397,202.31016142919407
341,1709,28.93013698630137,0.0,6637.72,0.0,0.0,3372.67,0.0,2937.91,0.0,117.38438091692692,1646.5242948177795,226.36222163013608,89.5133619582127,2.0,31181.159,512.8231297665466
342,1713,72.53237410071942,0.0,0.0,0.0,0.0,0.0,0.0,8050.781,0.0,325.6194211514808,1044.723988737363,666.6282998167427,73.34738862215119,2.0,27070.0995,20.451616632456734
343,1719,12.12054794520548,0.0,5753.0,0.0,0.0,0.0,0.0,6765.17,0.0,236.55637262861683,3257.1872232274686,621.1224609433524,59.251598440090014,1.0,2462.615,295.1464092776481
344,1720,43.09041095890411,0.0,22213.94,0.0,0.0,38931.34,0.0,0.0,0.0,215.3711608535026,2618.936754407864,353.7711444963565,164.25364705853005,1.0,38003.1145,253.88582081684
345,1716,39.88904109589041,0.0,7682.94,0.0,0.0,0.0,0.0,0.0,0.0,449.6232415961488,1376.2660559235076,252.3653369190285,40.08339039334789,0.5,28172.917,208.7716830087756
346,1717,7.390410958904109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.6978559404168,1472.1983395858347,383.61726453034464,70.77336871057273,0.5,28172.917,87.51434151426758
347,1702,14.5986301369863,0.0,0.0,0.0,0.0,0.0,0.0,19035.27,0.0,159.23093598994595,1286.249977190688,161.348683755694,42.50962585283939,2.5,28383.6175,295.1850871775521
348,1703,10.645205479452056,0.0,299.84,0.0,0.0,0.0,0.0,125.24,0.0,136.8459271569211,4811.36958793285,137.13594025339745,68.04909934766381,2.0,2462.615,0.0
349,1707,23.03013698630137,0.0,0.0,0.0,0.0,10107.89,0.0,8568.84,0.0,115.4280940335516,1961.5204365517936,719.4692743802045,74.24338840752073,1.0,35785.714,40.80337078471697
350,1708,30.21095890410959,0.0,13437.981,0.0,0.0,0.0,0.0,6883.85,0.0,207.0230064448421,2121.78623802159,786.7185440476678,59.433723736232125,1.0,35546.5605,333.9619896061629
351,1705,25.484931506849318,0.0,7319.0,0.0,0.0,43516.7,0.0,2937.1,0.0,315.30258717667704,2757.676929230456,319.2731241192243,77.44689394300465,0.5,37577.5795,165.03033436811873
352,1706,21.54109589041096,0.0,12256.98,0.0,0.0,0.0,0.0,4032.44,0.0,166.4219791574582,2708.422755794418,246.8774774232269,60.474284979438416,0.0,41991.304,228.10931207614624
353,1545,6.191780821917808,8044.81,521.22,0.0,0.0,0.0,0.0,1661.63,0.0,166.435685602098,673.3443100355842,65.31133654254239,119.25638203203228,6.5,25665.263,132.24703623916392
354,1546,13.365753424657534,0.0,6028.43,0.0,0.0,0.0,7818.75,296.3,73147.39,212.51212579605863,1465.720982731283,235.32644998923735,2.067293165526652,0.5,28100.4375,187.46432079653275
355,1542,8.697260273972603,0.0,3646.94,0.0,0.0,0.0,2305.57,8800.63,0.0,196.05922665066453,1038.7362667611894,39.10069672602109,49.701362929307514,2.0,28429.7905,499.0272059334628
356,1543,13.471232876712328,2433.67,7209.02,0.0,0.0,0.0,0.0,4018.26,0.0,64.47080917294367,846.2749318621344,302.0058240835612,37.43635433033609,2.5,22738.239,479.05727537769013
357,1547,7.543835616438356,0.0,0.0,0.0,0.0,0.0,0.0,64.1,0.0,422.51527241845207,1459.4526831190976,864.2453450809331,71.60814905083085,12.0,22543.976,99.12880927797256
358,1548,13.075342465753424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.23758691282495,1234.466431178863,1138.6855299466258,16.809460826875064,2.66666666666667,16565.0975,100.05862159563944
359,1536,22.45068493150685,10720.67,2566.92,0.0,0.0,0.0,0.0,23172.5602,0.0,277.0780264530843,848.0887445580357,607.1995133234789,86.32509516923729,0.0,34690.909,101.92684329501596
360,1537,11.647945205479452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.9588077007031,1422.5330509388207,102.62931250700846,100.21166533577484,14.25,1901.826,94.1094476397008
361,1534,18.78904109589041,0.0,0.0,0.0,0.0,0.0,9098.6,0.0,0.0,355.14409276758323,1335.1526291174648,1472.5098077903478,40.74071817360352,3.75,26741.2343333333,133.87472836461467
362,1535,44.086301369863016,0.0,7480.09,0.0,0.0,47273.84,0.0,0.0,1560.68,168.58703757096612,795.6380600035357,314.54948343149624,36.77590417366524,1.0,24276.8836666667,251.33431608043745
363,1540,17.378082191780823,0.0,4715.01,0.0,0.0,0.0,0.0,14961.74,0.0,162.90166048665515,1124.0580249957704,60.436696582770274,51.79799211214056,1.0,29569.863,164.81685707063687
364,1541,5.786301369863014,0.0,5730.76,0.0,0.0,0.0,0.0,14113.8,0.0,264.93222688998,838.9456425869707,111.0396755396985,104.70310485206542,2.0,25665.263,283.0241580574367
365,1538,10.626027397260271,147.11,3844.47,0.0,0.0,0.0,0.0,5131.26,0.0,338.6224228541977,596.2369497005113,33.02983373928859,156.43111863945916,1.0,9786.397,442.249034763126
366,1539,26.52739726027397,0.0,3088.21,0.0,0.0,0.0,0.0,7354.03,0.0,381.21209390928453,422.0023172111888,73.57021041969202,97.87299173921734,1.0,1901.826,403.7085210776962
367,1528,11.572602739726028,0.0,0.0,0.0,0.0,2378.34,0.0,23598.33,0.0,431.17892323294654,739.8476976105932,677.9187007276689,95.01003493340448,4.5,51004.839,38.10668179748376
368,1529,30.493150684931507,0.0,14708.18,0.0,0.0,0.0,0.0,0.0,0.0,256.96764036640315,147.03447970596866,354.34647782267047,98.55696107839437,6.0,30812.329,234.58185614425236
369,1526,13.517808219178082,0.0,7668.71,0.0,0.0,0.0,0.0,7781.01,0.0,109.30346900638295,1293.7503549732987,408.6488491471482,109.27468499860608,0.0,27506.977,433.58104072605914
370,1527,15.727397260273971,0.0,4229.83,0.0,0.0,6387.66,0.0,1336.97,0.0,321.92658472567393,287.31470091915594,68.16523014035818,67.7200393742952,6.0,30812.329,237.30713177696555
371,1532,16.434246575342467,0.0,1148.27,0.0,0.0,0.0,0.0,21406.36,2054.09,180.81273575081687,894.1142629198166,1308.8603237407283,26.816629121526617,0.666666666666667,20081.395,135.30936526177203
372,1533,29.34794520547945,6442.83,0.0,0.0,0.0,0.0,0.0,28677.08,0.0,123.15978478892988,1225.8055916866267,1390.9037079099319,31.453477637495343,0.5,16565.0975,139.25894083740633
373,1530,27.78082191780822,0.0,7127.44,0.0,0.0,1630.24,0.0,2829.94,0.0,296.76818426047754,1023.5810363388746,492.6328096555856,7.441825503342416,0.0,28538.42,449.7499277282775
374,1531,44.204109589041096,0.0,7130.34,0.0,0.0,0.0,0.0,1275.84,24803.37,333.2168927882208,1334.6465623656525,37.50821543452784,19.833332502204087,1.5,28100.4375,163.16149684278457
375,1643,36.93150684931507,0.0,2044.67,0.0,0.0,0.0,0.0,0.0,0.0,379.9742415504298,1393.65426041081,88.28724611601456,57.43194020020084,0.0,27430.633,172.4826103427742
376,1646,10.219178082191782,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1878.8850737900048,499.86031050841154,2804.706840127519,28.344996296784124,2.5,5849.707,71.23434262513483
377,1641,12.745205479452055,0.0,71.82,0.0,0.0,0.0,0.0,10563.22,0.0,22.716411258329632,892.207467875544,537.3584725647453,26.66569026665977,1.0,26022.222,147.97625245996528
378,1642,14.045205479452054,776.88,3671.87,0.0,0.0,0.0,0.0,14588.237,0.0,141.5578788085204,305.8438624608395,684.5909368823412,236.85378985559225,2.5,5849.707,76.48853744309265
379,1652,8.687671232876712,0.0,784.73,0.0,0.0,33657.06,0.0,5621.71,0.0,55.99619955521278,3562.2682273659075,275.2837741209684,62.84379206365741,7.0,6918.505,199.58382640293507
380,1653,66.92054794520548,0.0,21039.18,0.0,0.0,4604.42,0.0,0.0,23029.96,267.84660988627854,784.5353804956349,241.96479207708148,57.90274152024368,0.0,33544.262,332.9388259699895
381,1650,56.98082191780822,0.0,0.0,0.0,0.0,92449.25,0.0,0.0,0.0,68.0188113493927,1018.250386571782,456.06564416661195,95.21649873863949,0.0,38965.556,106.17949535690552
382,1651,20.02191780821918,0.0,5012.24,0.0,0.0,0.0,0.0,12413.51,0.0,206.26923268161264,2688.882541139069,634.220965035176,68.4196515563661,1.5,6918.505,163.694588219548
383,1634,25.83835616438356,0.0,0.0,0.0,0.0,0.0,0.0,4296.79,0.0,350.1083522994318,2557.941719999141,163.88882507208803,75.30753811394833,1.25,5337.03,344.56729114364185
384,1635,6.9301369863013695,0.0,0.0,0.0,0.0,0.0,0.0,2185.85,0.0,136.2218357172947,3151.6611021830895,477.132994456668,62.62413144882333,5.16666666666667,5337.03,581.1398389509321
385,1628,17.721917808219178,5292.42,3454.72,0.0,0.0,0.0,0.0,805.88,3218.22,281.8344786671002,2909.0670658205663,433.2023079999303,60.548286166228976,1.0,6918.505,255.94475580544744
386,1630,135.19166666666666,0.0,9570.32,4097.42,0.0,1241.44,0.0,5461.84,0.0,82.2353698991822,3172.2605531209238,144.47290397761284,77.7964168315455,2.0,6918.505,366.5397486190627
387,1639,21.27260273972603,0.0,0.0,0.0,0.0,26680.93,0.0,30085.0,0.0,143.75572866592034,3584.561023651757,271.57807621345216,37.19030766348696,1.66666666666667,6918.505,276.6355556103566
388,1640,25.447945205479453,0.0,0.0,0.0,0.0,0.0,0.0,10563.22,0.0,246.2855097774059,872.0861615576781,467.1451304645949,16.51144438044714,1.5,26022.222,218.81310197606965
389,1636,53.62465753424657,0.0,6235.62,0.0,0.0,1510.19,0.0,8596.56,0.0,174.7673540994921,260.25405324905876,607.8206164745969,16.02464643503921,0.0,29960.36,133.08889890774356
390,1637,58.00410958904109,0.0,5507.71,0.0,0.0,0.0,0.0,1929.74,23029.96,179.51737503641982,684.7378660209209,224.7274223043716,3.173111210643616,0.0,31752.311,139.5446109274422
391,1616,58.6013698630137,0.0,0.0,0.0,0.0,0.0,0.0,51670.12,0.0,254.11798119369777,900.389362959718,132.02411288461815,5.007422333075002,0.0,30956.534,106.14693433836416
392,1617,39.26986301369863,10333.14,10.0,0.0,0.0,0.0,0.0,0.0,0.0,50.315551718401686,954.2166984279152,467.19533615382744,194.18972564244768,0.0,41514.1505,32.34313745904838
393,1610,50.83287671232877,0.0,15731.19,0.0,0.0,2508.67,0.0,6008.51,0.0,15.520244556198456,1010.4822258309244,158.73914857826705,74.53793995085417,2.0,5849.707,337.9073674992076
394,1611,58.46438356164384,0.0,9106.62,0.0,0.0,0.0,0.0,6629.14,0.0,95.13072619311869,455.70938726265103,544.3271687753161,47.124442184518394,0.5,5849.707,168.00819374727638
395,1625,71.97671232876712,0.0,846.05,0.0,0.0,0.0,0.0,54922.86,0.0,118.2530783347437,1487.972399204855,71.1959776546511,56.63574516698528,1.0,18162.1635,376.46658388924016
396,1619,34.635616438356166,3837.0,5517.69,0.0,0.0,24994.06,0.0,15820.7,38423.98,155.92705057802567,1053.5204793261344,1160.014363213226,107.3349731363788,0.5,27848.5695,200.13994256591135
397,1620,28.494520547945207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.33483391095187,565.5882121646765,669.9441745388709,30.71828306054051,1.0,41078.8095,100.06855576306756
398,1601,65.46438356164384,0.0,9589.2,0.0,0.0,0.0,0.0,1017.85,0.0,192.2042131319772,669.1908754656004,98.9120889322441,49.4384230331752,0.5,19458.621,405.76469095782227
399,1606,23.324657534246576,7875.16,2300.29,0.0,0.0,0.0,3472.15,215.47,0.0,281.247848391567,1367.3946160555424,112.31444811043085,55.82784163802339,0.5,26922.695,183.9490820546229
400,1608,78.52602739726028,0.0,3487.56,0.0,0.0,3646.84,0.0,146.43,0.0,183.00549650310225,949.2342837745998,51.25631664316277,44.1496787384752,0.5,26922.695,226.3172775484972
401,1602,26.42328767123288,0.0,5451.16,0.0,0.0,0.0,0.0,23499.279,0.0,45.62332577006506,358.9047977019344,115.64450563447576,14.862383735365686,2.5,22740.4215,155.15515894041738
402,1605,34.132876712328766,7922.01,19329.46,0.0,0.0,2443.09,0.0,7732.13,0.0,282.0835485146718,585.2862372424215,303.86366642218803,10.7592533347253,0.5,26022.222,109.19338225880846
403,1742,22.795890410958904,4560.09,275.76,0.0,0.0,0.0,0.0,2228.6,0.0,208.2516313331496,631.0045084450228,831.994944817173,14.642860836808527,1.66666666666667,17670.968,188.0035539741238
404,1738,29.497260273972604,10803.12,0.0,0.0,0.0,0.0,0.0,10464.09,1500.92,112.3495338717757,1093.5235493690925,179.0302352300552,88.70553877537088,1.0,28172.917,202.76105018436928
405,1741,42.31232876712329,0.0,2210.04,0.0,0.0,10531.43,9516.08,3102.62,0.0,141.70081568113815,1613.1376872059557,406.19402247768494,60.48197903193027,1.5,30739.6075,304.24052300484067
406,1732,13.143835616438356,0.0,6680.53,0.0,0.0,0.0,0.0,6018.545,0.0,118.82128111056252,2783.7906928261655,68.62381550172954,155.5284317690618,0.0,41991.304,144.5921816441683
407,1733,28.523287671232875,0.0,252.51,0.0,0.0,0.0,0.0,0.0,0.0,102.40797888864462,2509.1162984871285,510.3003086152386,106.68859497757585,0.0,41991.304,246.7196515058307
408,1730,4.952054794520548,0.0,1552.02,0.0,0.0,0.0,0.0,1134.67,0.0,136.61642366315232,4588.757528797287,206.5722881908208,145.3455543663522,1.0,17813.235,147.91027543462425
409,1731,5.605479452054794,12926.6,1155.27,0.0,0.0,0.0,0.0,15709.43,0.0,40.9916154862941,4565.134517036043,393.6128182291824,105.51922452771056,1.5,2462.615,413.4880610374543
410,1736,12.063013698630137,2331.12,5638.45,0.0,0.0,0.0,1084.38,3365.92,2365.72,181.05653368659677,1743.5917209998972,449.1862958695992,23.689810191744822,1.0,35546.5605,295.2667365570065
411,1737,30.934246575342467,0.0,11113.67,0.0,0.0,0.0,0.0,6966.74,0.0,172.5788126198202,1535.2665648300276,1056.4667895451719,38.775806059903886,0.5,24489.1895,239.337619210048
412,1734,21.587671232876712,0.0,4495.76,0.0,0.0,0.0,0.0,35928.365,0.0,214.17219672790353,1502.883148527311,1037.2939224967447,30.50196749841797,1.5,36469.231,100.309934572577
413,1735,13.3013698630137,0.0,0.0,0.0,0.0,0.0,0.0,30977.9,0.0,216.8055642866756,3807.4076520682806,84.96572928409246,110.23164115221526,0.5,2462.615,25.080373900956115
414,900,16.182191780821917,0.0,1639.83,9151.03,0.0,0.0,0.0,0.0,0.0,47.3439104367826,1432.7900196916755,529.91063654073,45.23025713972051,4.0,20981.006,131.50467469936595
415,903,13.456164383561644,0.0,0.0,0.0,0.0,0.0,0.0,51850.36,0.0,1667.117977217633,5211.9616439917245,1305.0325590144157,12.744300592373216,2.5,4917.693,131.2052110747155
416,904,13.658904109589042,0.0,0.0,0.0,0.0,0.0,0.0,28496.69,0.0,1965.6217375294168,5555.710603323033,1664.757550787564,43.60971877207459,5.83333333333333,4917.693,42.48221469400784
417,901,21.92465753424657,0.0,2798.0,0.0,0.0,3674.4,14625.42,6011.29,0.0,134.92793897714407,1296.4416667321022,666.916812789435,40.58522304079462,2.0,25893.333,237.52693285778216
418,902,6.238356164383561,0.0,0.0,0.0,0.0,0.0,0.0,70.11,0.0,1696.4527451997399,4747.462034832596,733.4085647479565,166.5396253509213,0.0,4917.693,0.0
419,1691,20.887671232876716,13844.43,0.0,0.0,0.0,0.0,0.0,24032.8,0.0,80.36234302269699,1284.2592560351416,673.5520479945276,34.69162386958236,1.5,28431.506,101.65631874702181
420,1692,24.34794520547945,0.0,5176.64,0.0,0.0,0.0,0.0,3104.93,1968.69,169.41220769296925,1690.1236063437623,740.5022561641315,31.95688013459669,1.0,25062.1745,287.6134287995883
421,1689,24.21232876712329,1892.85,6600.56,0.0,0.0,1500.29,0.0,22074.45,0.0,235.28272482254573,1865.0487549328316,51.081977879583214,57.97419288967964,0.5,27732.2126666667,172.29150828263477
422,1690,20.912328767123288,0.0,0.0,0.0,0.0,0.0,0.0,5456.68,0.0,173.30934913301962,1079.8362290535604,339.15225838081574,49.24639356115897,0.0,23318.75,102.4375175646293
423,1693,8.189735614307931,0.0,0.0,0.0,0.0,0.0,7342.03,13320.2,0.0,359.8580806021252,695.014076427302,842.9713702995739,37.04084706141453,3.0,5849.707,106.107702721188
424,1682,18.675342465753424,0.0,3125.97,0.0,0.0,0.0,0.0,11716.08,4108.18,126.2480393267386,1452.6703212847729,567.9350979083367,26.780748010357257,1.66666666666667,12062.941,131.3698426982579
425,1683,26.757534246575343,8528.78,1863.0,13167.48,0.0,0.0,0.0,13553.75,0.0,213.857301468294,1464.8798986799825,1318.9600819117172,54.37681845109785,0.5,12505.076,219.60498550480216
426,1680,1.526027397260274,13128.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788.228871113255,248.38768980416768,3152.3245910788546,333.97264766422137,1.5,5849.707,0.0
427,1681,19.980821917808218,0.0,3980.86,0.0,0.0,0.0,0.0,4996.81,0.0,273.23728716102613,1418.2754058654434,1572.924361179038,19.070333189666208,4.0,12505.076,372.2300139668708
428,1686,43.05616438356165,0.0,3239.84,0.0,0.0,0.0,0.0,0.0,2981.35,248.76527580665433,1487.241754841317,401.86221591595546,57.52275585593436,0.5,28666.8375,202.51599564554007
429,1688,33.25753424657534,0.0,2225.04,0.0,0.0,0.0,0.0,15240.62,4410.52,212.07775795951815,1991.0698755337328,112.58676683678463,45.78494421793859,0.0,29938.944,102.30255029439535
430,1684,49.15205479452055,0.0,2763.13,0.0,0.0,2157.95,11615.17,53489.1066,0.0,318.9677078438336,1376.9604662328495,14.3037541867348,99.67453393521353,0.5,26922.695,224.2876786023456
431,1685,15.386301369863014,9407.68,4155.86,0.0,0.0,0.0,0.0,23375.5,0.0,182.63419902278196,1458.075216218718,1508.4170495403735,46.09105804215376,1.0,12505.076,333.56983067548566
432,1673,60.99589041095891,0.0,8540.21,0.0,0.0,85964.87,0.0,0.0,0.0,261.43175198242693,678.3835965075684,133.22558697109997,98.16676001029475,0.0,31752.311,206.1313681289004
433,1674,36.98630136986301,2321.9,7700.66,0.0,0.0,21278.51,0.0,12579.79,0.0,166.70879784616756,729.5339919182,346.2636947830169,63.132369824700255,0.0,29960.36,260.05802060264807
