,fid,교육시설_sum,근린생활시설_sum,문화시설_sum,숙박시설_sum,업무시설_sum,의료시설_sum,주거시설_sum,판매시설_sum,공원_distance,대학교_distance,버스_distance,지하철_distance,거주인구,도로길이,경사도_mean
2417,7293,4793.05,0.0,0.0,0.0,0.0,0.0,1084.53,0.0,93.9162811484224,1413.0035151978052,45.46884498978383,1105.124120686872,25907.317,354.54624761849783,3.333333333333333
2418,7292,0.0,265.2,0.0,0.0,0.0,0.0,2196.0,0.0,193.3823336686862,1315.690678603267,39.531580421176834,1152.8492653765345,25907.317,242.5030194356968,4.75
2419,7555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.7586799181754,1328.1063418333983,193.90247487880032,1362.561091214121,24247.137,146.21447777952127,10.0
2420,7554,11550.19,0.0,0.0,0.0,0.0,0.0,11594.51,0.0,291.57058261553743,1240.2940388390523,219.79526235804445,1359.93783408247,24247.137,0.0,9.5
2421,7553,11550.19,1868.49,0.0,0.0,0.0,0.0,16188.5195,0.0,318.38106968650453,1154.4661417935615,213.9440187638184,1264.5050425636866,22586.957,0.0,9.666666666666666
2422,7552,0.0,4758.9,0.0,0.0,856.74,0.0,23434.4112,0.0,299.23389021290643,1071.0997920445427,217.67109353436973,1169.8354675266075,22586.957,0.0,8.6
2423,7559,0.0,0.0,0.0,0.0,0.0,0.0,18648.76,0.0,48.00088689722792,1692.9306799159085,251.6225302302604,978.3544202111945,25907.317,342.20789955930684,3.25
2424,7558,0.0,748.6,0.0,0.0,0.0,0.0,3876.16,0.0,147.93181770356657,1600.1491948397313,222.06352132834564,1073.324889605567,25907.317,413.24577933910217,2.5
2425,7557,3485.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.9183055480764,1508.2905975645324,199.3602104112928,1169.1343779202596,24247.137,291.6121406607044,3.833333333333333
2426,7556,4211.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.1223448152788,1417.5343134671905,173.07291634875995,1265.5923500544868,24247.137,419.9025610574111,7.0
2427,7563,0.0,2520.76,0.0,0.0,0.0,0.0,14565.87,0.0,155.5751999688731,2070.787500935477,236.23235101286204,614.6388062000165,25907.317,431.25327313575656,0.0
2428,7562,0.0,924.63,0.0,0.0,0.0,0.0,18032.03,0.0,153.5477943089328,1975.5060981863369,215.25391266751728,701.8761269716811,25907.317,407.5728295444644,0.0
2429,7561,0.0,2577.82,0.0,0.0,0.0,0.0,15017.5,0.0,152.13279733403607,1880.714687589784,210.52996533015929,792.135885457188,25907.317,208.9305070681978,0.5
2430,7560,0.0,1426.08,0.0,0.0,0.0,0.0,14562.64,0.0,52.19457431730428,1786.4912679475176,219.8655232402148,884.4932743351171,25907.317,496.93000190617306,1.5
2431,7565,0.0,9016.42,0.0,0.0,0.0,0.0,8655.2,0.0,98.92889410792648,2262.57236365275,261.3272506888858,456.16025113102216,25907.317,145.1128074891426,0.0
2432,7564,0.0,5844.87,0.0,446.88,0.0,0.0,10073.2,0.0,168.61467189900017,2166.494247925501,253.79458891497367,531.9131079918145,25907.317,368.2237596001478,0.0
2433,7615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0310715857832,1772.4513690483764,249.53896281575828,646.982672790608,18029.956,176.86532229064875,2.5
2434,7614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.18629122730712,1864.4153333284216,336.0678059902593,746.8288404544289,19259.5805,248.55351549055217,2.0
2435,7613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.36317458533614,1957.1676314172228,428.5013101354489,806.4167715910389,19259.5805,0.0,1.0
2436,7612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.5455164465865,2050.601292937743,516.1510939963669,860.656139325313,14341.0,0.0,0.5
2437,7619,0.0,0.0,0.0,0.0,0.0,0.0,14013.65,0.0,57.0191573623458,1415.5353636693444,80.71370482534851,248.83507825521968,15570.707,0.0,1.0
2438,7618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2054.09,121.37921029594922,1502.7312980164916,48.980073031437776,347.9740312651793,15570.707,143.59382728975083,1.0
2439,7617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2054.09,157.05246703504494,1591.4340278772574,85.49743092929742,447.496238689965,15570.707,0.0,1.0
2440,7616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.52349848784296,1681.405096625717,177.75754276655155,547.1926240325905,19874.434,72.32475305618736,1.0
2441,7623,837.69,0.0,0.0,0.0,0.0,0.0,56439.85,792.17,64.19842140329233,1088.988356691223,126.60836150283478,158.90262602532445,41335.593,126.36162488515856,0.5
2442,7622,17148.64,2394.98,0.0,0.0,0.0,0.0,26641.99,3377.0,140.28225926961454,1166.3434048264498,30.960076816364047,66.4632759095501,28453.15,90.56019250560225,0.5
2443,7621,16310.95,0.0,0.0,0.0,0.0,0.0,0.0,53092.79,136.42692620189692,1246.9234771118588,62.81310974756274,59.871666719047006,28453.15,30.18515342964044,0.5
2444,7620,0.0,0.0,0.0,0.0,0.0,0.0,2634.61,53092.79,108.48678921635,1330.142586482516,136.5285658282698,150.836974415203,15570.707,0.0,0.5
2445,7627,1112.5,2358.17,0.0,0.0,0.0,0.0,54262.6785,0.0,105.41810354555716,829.4876016416475,73.85427133583221,352.4273801715309,31961.275,216.96004302452653,2.5
2446,7626,0.0,0.0,0.0,0.0,2201.4,0.0,21871.236,0.0,136.22217030828347,884.5966804072035,106.55951079533592,416.82859133927934,41335.593,141.00660904441744,2.0
2447,7625,0.0,0.0,0.0,0.0,4995.63,0.0,10592.63,0.0,162.0005464856432,947.0864878730656,192.63037079479705,356.251569003016,41335.593,218.6622500479308,2.0
2448,7624,0.0,0.0,0.0,0.0,0.0,0.0,28171.94,0.0,71.99196802861354,1015.5955232543558,184.6823835843391,257.0654566745135,41335.593,80.8095503518982,1.0
2449,7631,610.25,2508.03,0.0,2913.08,28531.89,0.0,2034.39,0.0,101.59586872093544,714.2845977611373,97.33867085388832,355.02152375068766,22586.957,273.9451794178228,1.0
2450,7630,0.0,1476.99,0.0,0.0,21734.72,0.0,5368.25,0.0,34.283727029698824,724.337215007905,126.29626042293692,309.1627127515687,22586.957,283.83830667015707,1.0
2451,7629,0.0,3287.4,0.0,0.0,0.0,0.0,17001.96,0.0,109.6765896074182,747.7474428625474,159.1713670786235,291.7581404075213,22586.957,362.77995034746095,2.0
2452,7628,0.0,972.79,0.0,0.0,0.0,0.0,27055.4489,0.0,153.84863089048315,783.3185803891475,78.53957048643524,307.6751061449137,31961.275,232.1105800303424,2.5
2453,7635,0.0,2790.44,0.0,0.0,0.0,0.0,5240.36,0.0,235.06062644958544,807.6843795505741,15.677282951920708,669.2341659587189,22586.957,379.00742776516273,3.0
2454,7634,0.0,10415.92,0.0,0.0,0.0,0.0,2623.66,0.0,210.8404499715044,766.039346347741,109.42819287708843,580.8751620484662,22586.957,330.1898578843978,3.0
2455,7633,0.0,4124.46,0.0,0.0,2531.28,0.0,13722.69,0.0,213.06588617569767,735.7162674244768,209.05312408105468,496.9481540266965,22586.957,369.00044809152143,2.0
2456,7632,0.0,8241.44,0.0,2913.08,1496.99,0.0,9303.43,0.0,198.66553328235048,718.1507466892285,151.6536054188328,420.1177342165924,22586.957,155.42496978866055,1.5
2457,7639,0.0,317.28,0.0,0.0,0.0,0.0,11058.43,0.0,175.09501037022173,1055.7009010090967,77.02404203019046,1043.890472214826,22586.957,134.53614120893852,8.0
2458,7638,0.0,3765.265,0.0,0.0,0.0,0.0,13531.97,0.0,191.18831422672568,984.3611757442022,66.64334133201663,948.2875024728256,22586.957,319.7767198933012,5.0
2459,7637,0.0,4394.02,0.0,0.0,0.0,0.0,7740.69,0.0,229.540905475996,918.3841130210892,139.95174280108708,853.6925591913998,22586.957,274.87136794991613,3.0
2460,7636,2211.13,3526.17,0.0,0.0,1840.51,0.0,5658.1,0.0,209.69334392250192,859.0062610965574,61.81336337743548,760.4818951173762,22586.957,274.61380090661504,2.5
2461,7643,0.0,0.0,0.0,0.0,2130.1,0.0,17400.35,0.0,201.72579526308607,1377.190434494586,121.08408587319585,1342.535876276506,22586.957,256.6390808429724,7.75
2462,7642,0.0,567.68,0.0,0.0,0.0,0.0,52180.074,0.0,192.4745945461356,1292.7166485836356,120.09633523499438,1334.5715729549345,22586.957,113.6284758289804,8.333333333333334
2463,7641,0.0,0.0,0.0,0.0,0.0,0.0,56897.162,0.0,231.08347176652984,1210.611042818335,113.9484240859418,1237.1836427847425,22586.957,0.0,9.0
2464,7640,0.0,1852.41,0.0,0.0,856.74,0.0,11665.98,0.0,211.573821697192,1131.3893155258284,152.54872643568012,1140.247945635511,22586.957,25.309114687404367,9.25
2465,7647,0.0,13901.425,0.0,0.0,0.0,0.0,6455.28,0.0,108.0683162731497,1731.7047549696226,172.11320654468227,950.2669080334452,25907.317,263.0221517461376,3.0
2466,7646,0.0,1725.62,0.0,0.0,0.0,0.0,14803.986,0.0,176.80073279708165,1641.1168476924329,139.43652835093695,1047.786309042256,24247.137,282.3545647671659,2.0
2467,7645,7114.48,656.1,0.0,0.0,0.0,0.0,703.03,0.0,266.15439851085387,1551.6853998126237,99.37218495580188,1145.7334030300851,24247.137,315.7768015459351,2.5
2468,7644,7840.03,0.0,0.0,0.0,0.0,0.0,13958.1,0.0,253.65340862669845,1463.622415455098,97.93061496092989,1244.007170682151,22586.957,333.7230179443343,5.0
2469,7651,0.0,7307.45,0.0,0.0,0.0,0.0,9041.93,0.0,70.4239536267229,2102.6050482559863,136.3080076620125,568.867884265443,25907.317,255.9219453903547,1.0
2470,7650,1246.32,6348.54,0.0,0.0,671.82,0.0,8431.635,0.0,65.82412565138733,2008.833354731812,117.50898240885036,662.1630529587237,25907.317,318.0719358277488,1.0
2471,7649,0.0,9552.15,0.0,0.0,1956.72,0.0,847.06,0.0,153.9676110150894,1915.6917361729056,111.40190153181064,757.1717613234814,25907.317,307.98620663133545,1.0
2472,7648,0.0,12551.585,0.0,0.0,0.0,0.0,3931.97,0.0,109.99522462154948,1823.2767567770084,121.0367960918996,853.3218455423357,25907.317,321.9352359962582,2.0
2473,7652,0.0,10986.49,0.0,759.01,1466.45,0.0,1895.47,0.0,143.6426663004796,2196.9261375008414,164.88129944642745,478.2900367796852,25907.317,420.1060294013769,0.5
2474,7435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.838461522095,2086.588554046283,473.9312475313688,782.013504341568,14341.0,0.0,1.5
2475,7439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0001190557628,1701.7666198580398,163.8777825137689,538.3874663198887,15570.707,0.0,0.5
2476,7438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.64923184601864,1797.3509082631067,235.67756064241803,583.3371200582222,14955.8535,133.39793506647624,1.0
2477,7437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.6196635401433,1893.3913668332148,303.14951309958127,640.8613337298541,14341.0,311.3393899470196,2.0
2478,7436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0426703785851,1989.821944332752,385.0393039131716,707.9012813811761,14341.0,42.889420707457134,2.5
2479,7443,0.0,20.52,0.0,0.0,0.0,0.0,38030.9,0.0,254.78466608302088,1325.958599827511,157.84942169181485,294.128252156604,15570.707,0.0,0.5
2480,7442,0.0,0.0,0.0,0.0,0.0,0.0,47431.53,0.0,221.20615221090208,1418.670920641644,74.13088446934144,381.6784712470318,15570.707,128.62135728925955,0.5
2481,7441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.6003731618766,1512.3121619828132,21.845485057740746,474.17866658919536,15570.707,191.64501798472497,0.5
2482,7440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.95239950207292,1606.719916812838,73.29447446968305,509.3523866870799,15570.707,18.622392555033407,0.0
2483,7447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2325.94,170.82915361741294,969.7017757347752,215.48327633295483,223.2545169060157,41335.593,280.3939931466974,1.0
2484,7446,0.0,0.0,0.0,0.0,0.0,0.0,9567.98,2325.94,90.08811533300884,1055.8327614393356,161.07699739843264,170.32293756386483,41335.593,211.20172263817864,1.0
2485,7445,0.0,7310.3,0.0,0.0,0.0,0.0,26810.46,0.0,83.9586952903813,1144.2220186581235,143.66779428959865,167.86051513431005,28453.15,129.4854523122196,0.5
2486,7444,0.0,7739.08,0.0,0.0,0.0,0.0,29161.52,0.0,161.18989328416149,1234.384525755178,187.9760536872137,217.5875174722296,28453.15,129.01829534020413,0.5
2487,7451,1949.63,6340.03,0.0,0.0,0.0,0.0,25603.53,0.0,304.90795788960725,665.1883978820725,62.063267617461776,530.0040930718162,22586.957,101.38421683664846,3.5
2488,7450,5012.37,4311.76,0.0,0.0,1737.44,0.0,21274.68,0.0,316.8791022853352,732.759991123036,29.859295514447016,482.0167658148052,31961.275,226.01811283667527,3.5
2489,7449,0.0,12814.17,0.0,0.0,34607.25,0.0,12925.75,0.0,290.99600726224537,807.0927617649014,129.83804793655662,389.23991194614337,41335.593,228.8710148501289,3.0
2490,7448,0.0,11459.53,0.0,0.0,0.0,0.0,12925.75,0.0,252.2247884474924,886.4875459827405,229.83512486738297,301.1231995651214,41335.593,412.6433564970617,1.5
2491,7455,0.0,0.0,0.0,0.0,4695.69,0.0,10863.03,0.0,191.6110392971541,514.4204709240123,296.2546728573559,531.7326044145193,22586.957,397.8214640621468,4.0
2492,7454,0.0,218.18,0.0,0.0,4695.69,0.0,0.0,0.0,166.03747868706017,528.2900098116726,306.989835911484,502.2756862984168,22586.957,235.3205567507985,4.333333333333333
2493,7453,0.0,3551.34,0.0,0.0,7844.67,0.0,3025.48,0.0,196.0153668536476,559.9572926711643,253.29485175546208,491.754100348186,22586.957,471.7425505097037,4.0
2494,7452,0.0,1555.38,0.0,0.0,7844.67,0.0,23837.53,0.0,263.2024496905556,606.6415138716133,154.93580305375232,501.3613996768423,22586.957,104.90062323161172,3.5
2495,7459,12508.78,0.0,0.0,0.0,0.0,0.0,6692.05,0.0,145.40341573388855,637.7930562003929,187.120427630196,777.5433299415198,22586.957,160.4968621486553,2.0
2496,7458,0.0,1902.4,0.0,0.0,0.0,0.0,17975.64,0.0,45.668424900143485,584.1594043987078,216.20084626188665,702.9332980683447,22586.957,403.8843916626376,2.0
2497,7457,0.0,463.57,0.0,0.0,0.0,0.0,26118.79,0.0,55.036183388486,543.7870525722443,280.1276196728342,635.3398624690838,22586.957,425.87409716634033,2.5
2498,7456,0.0,0.0,0.0,0.0,0.0,0.0,16917.47,0.0,154.8298506581831,519.7753639110216,318.26220255321465,577.23321791618,22586.957,200.26688493287057,3.333333333333333
2499,7463,0.0,0.0,0.0,0.0,0.0,0.0,51683.5122,0.0,374.4503511659151,932.1643039589223,266.83498891097537,1116.425788261146,24247.137,0.0,5.5
2500,7462,0.0,3688.18,0.0,0.0,0.0,0.0,24694.3033,0.0,382.24046616444485,850.525032221199,262.73983417280766,1027.593509825084,22586.957,0.0,8.166666666666666
2501,7461,0.0,3439.29,0.0,0.0,0.0,0.0,13156.15,0.0,345.3332072467831,773.2110273926453,250.34189480873417,941.0049042853808,22586.957,0.0,7.5
2502,7460,4666.38,0.0,0.0,0.0,0.0,0.0,15175.03,0.0,245.3540835321884,701.6535305374233,201.06108512917143,857.3400527554413,22586.957,0.0,3.666666666666667
2503,7467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.008468611,1284.9433224945867,114.29736607658369,1375.9648806259827,25907.317,159.63901743134917,10.333333333333334
2504,7466,11550.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.1269149398993,1193.9607181697786,173.36653756084843,1392.0418329753152,24247.137,0.0,9.5
2505,7465,11550.19,0.0,0.0,0.0,0.0,0.0,22886.3231,0.0,411.5013535675764,1104.5383527180911,249.67721398401807,1298.9698080994167,24247.137,0.0,9.666666666666666
2506,7464,0.0,0.0,0.0,0.0,0.0,0.0,62212.2315,0.0,392.8336594723076,1017.0878380474808,300.02461703352367,1207.0064571769751,24247.137,0.0,7.25
2507,7471,0.0,0.0,0.0,0.0,0.0,0.0,16138.63,0.0,113.70723318328908,1659.285129165885,248.221450419846,1015.5527904095754,25907.317,293.0339995601804,2.4
2508,7470,0.0,0.0,0.0,0.0,0.0,0.0,5259.13,0.0,180.3027227490868,1564.509606243102,200.11394531634585,1107.337532714257,25907.317,370.4862167081554,3.5
2509,7469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.9952690094667,1470.4262639687847,133.3264485877724,1200.435454283258,25907.317,334.1654429297264,5.5
2510,7468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0270374397165,1377.1769708732331,73.62032826960785,1294.5632760639255,25907.317,400.4858768552132,8.5
2511,7475,0.0,3238.74,0.0,0.0,0.0,0.0,10463.02,0.0,86.48400715854497,2043.373114027696,161.51740904558943,672.2729936819184,25907.317,295.23365911845434,0.5
2512,7474,0.0,182.14,0.0,0.0,0.0,0.0,10936.29,0.0,87.42649984063199,1946.7504115662323,115.62622699887332,752.8613485325321,25907.317,285.3179943689556,0.5
2513,7473,0.0,1191.06,0.0,0.0,0.0,0.0,17062.32,0.0,166.75498967030495,1850.486576099376,143.70420791711734,837.645133387121,25907.317,352.60322273439925,0.5
2514,7472,0.0,348.0,0.0,0.0,0.0,0.0,17372.78,0.0,115.54013723206788,1754.640673559397,218.93446150567647,925.4720180259104,25907.317,376.59988863772793,1.5
2515,7477,0.0,7231.85,0.0,1350.73,0.0,0.0,7424.12,0.0,193.86733531782184,2237.508990881113,264.54851855328013,531.2742189820888,25907.317,435.4717379878461,0.0
2516,7476,0.0,5137.195,0.0,1797.61,0.0,0.0,12504.27,0.0,165.27401017506406,2140.306081593046,200.96066381436617,597.579846756473,25907.317,226.3003911226368,0.0
2517,7523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.713232794814,2113.442450165777,523.1531412270376,849.3218146923283,14341.0,0.0,1.0
2518,7527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.66245919495395,1734.5883603576108,208.19718004836471,632.1894320112726,18029.956,111.81878843733963,1.5
2519,7526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.42679822490544,1828.4576694990465,295.71988375064734,670.8834557822017,14955.8535,254.2292630434619,1.833333333333333
2520,7525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0275148358984,1922.945147584153,375.47037836492217,721.460786762297,14341.0,132.4048218973506,2.166666666666667
2521,7524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.83055358449946,2017.963962583916,444.2225174559711,781.6179659691763,14341.0,0.0,1.6
2522,7531,0.0,0.0,0.0,0.0,0.0,0.0,26718.69,0.0,156.71081909206973,1367.8279587986658,125.79282374385556,253.4071818958504,15570.707,12.110583881243365,0.0
2523,7530,0.0,0.0,0.0,0.0,0.0,0.0,13510.54,0.0,189.8420629388333,1457.8800723379577,36.85918706088106,351.2580651336931,15570.707,72.27511097333456,0.0
2524,7529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.85833037709216,1549.1530615062095,44.74475865174133,450.0546446271744,15570.707,102.91939168098476,0.0
2525,7528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.377626640112656,1641.4432773725089,112.57937978246282,549.2868688784724,15570.707,0.0,1.0
2526,7535,0.0,0.0,0.0,0.0,0.0,0.0,13225.62,2584.83,152.77017120333903,1026.21080929895,160.49632081427237,165.97092916639346,41335.593,299.22780583266893,0.5
2527,7534,0.0,0.0,0.0,0.0,0.0,0.0,33672.56,2584.83,62.43018108812668,1107.9575428479422,74.0711093464895,81.93700288064073,41335.593,112.6458976826083,0.5
2528,7533,0.0,0.0,0.0,0.0,0.0,0.0,19591.51,53092.79,53.20452489426247,1192.4894677059035,47.88526145348858,76.68716904690508,28453.15,188.31205400242985,0.5
2529,7532,0.0,0.0,0.0,0.0,0.0,0.0,25846.36,53092.79,147.525730724388,1279.2545745986204,130.33633550807582,158.26590819131627,15570.707,119.7811382844944,0.0
2530,7539,0.0,2545.48,0.0,0.0,0.0,0.0,24818.95,0.0,205.03891701479995,745.1595001251744,33.954727171759,438.810593391766,31961.275,234.584602804108,3.333333333333333
2531,7538,1220.38,185.63,0.0,0.0,0.0,0.0,13335.434,0.0,222.45102921014984,806.0547645434522,80.98253077712877,458.30550733038257,31961.275,80.5019933134732,3.5
2532,7537,0.0,0.0,0.0,0.0,37865.44,0.0,0.0,0.0,213.21694186334608,874.1772179981918,162.4954367569506,359.4599868317334,41335.593,141.90997269295846,2.5
2533,7536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.20541388844947,947.9700710937472,250.13721671760737,261.49369506761724,41335.593,366.3352721362709,1.5
2534,7543,1605.12,2561.02,0.0,0.0,4695.69,0.0,7756.21,0.0,116.26819368918484,614.3415103960294,196.52191178157312,440.8967689271564,22586.957,406.5455347743424,2.0
2535,7542,2378.71,1811.88,0.0,0.0,4695.69,0.0,2970.23,0.0,66.12069673171155,626.0011225192088,212.36004843253053,404.88425801632496,22586.957,444.1101413086221,2.0
2536,7541,8010.07,0.0,0.0,0.0,7844.67,0.0,1549.54,0.0,123.39176057747042,652.946584035242,219.2965031384848,391.7556537408887,22586.957,391.92466737294393,2.6
2537,7540,271.5,399.84,0.0,0.0,10180.29,0.0,16421.2549,0.0,214.66027343441573,693.39815403209,123.94887267681626,403.7494896576511,22586.957,311.85251856996337,3.333333333333333
2538,7547,2945.47,263.52,0.0,0.0,0.0,0.0,6926.17,0.0,179.79498303329095,720.8100009114554,87.34960379948029,718.4873261416881,22586.957,183.489891317276,3.0
2539,7546,0.0,6542.88,0.0,0.0,0.0,0.0,24425.27,0.0,115.1941277661948,673.8169503684088,139.135563845924,636.9973517324439,22586.957,424.695303724266,3.0
2540,7545,0.0,115.13,0.0,0.0,0.0,0.0,33117.72,0.0,119.21855371719056,639.1333428929033,226.02518325444657,561.5221658260041,22586.957,379.2912561279924,1.5
2541,7544,0.0,2075.46,0.0,0.0,0.0,0.0,14907.37,0.0,187.5003076264328,618.8323679282153,228.3524919918775,494.8217735969242,22586.957,162.5941813945531,1.5
2542,7551,0.0,2674.75,0.0,0.0,0.0,0.0,26374.6281,0.0,274.6556063563999,990.8165212018004,169.01729164512165,1076.1305533290458,22586.957,0.0,8.833333333333334
2543,7550,0.0,9019.065,0.0,0.0,0.0,0.0,6862.0175,0.0,285.18487120724086,914.4287370078958,163.513960850429,983.6660220038982,22586.957,0.0,7.333333333333334
2544,7549,0.0,1679.78,0.0,0.0,10319.6,9304.89,2984.37,0.0,323.43156206866786,842.9960697662899,185.38815608453663,892.8273327984641,22586.957,0.0,4.0
2545,7548,7611.85,1150.16,0.0,0.0,7288.7,0.0,5740.21,0.0,267.17542946118965,777.8847950868513,110.10569195988472,804.1656408073638,22586.957,0.0,2.333333333333333
2546,4771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.1307187000122,4464.32884714852,856.3059677443873,1693.5117429788893,9782.353,87.54947504638788,0.0
2547,4770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.7163048348109,4558.570496804581,923.2479884008804,1766.553886445737,9782.353,0.0,0.0
2548,4775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.7758338242634,4090.0977162544496,675.8335202205221,1434.2448638951018,9782.353,0.0,0.0
2549,4774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.7513850056272,4183.20841794591,704.1863175166212,1493.2479503238,9782.353,0.0,0.0
2550,4773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.5731396033111,4276.630204064334,744.9870275633928,1556.4448038134556,9782.353,0.0,0.0
2551,4772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.1066561600287,4370.343125139955,796.3245892504499,1623.3457081411364,9782.353,187.8292581973741,0.0
2552,4779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.962649255366,3721.231640067696,629.0591763717308,1251.4522083853396,8555.538,49.479636148980255,0.5
2553,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.3612388228916,3812.859645874107,676.039609846191,1287.9690379987255,8555.538,286.6419783748934,1.0
2554,4777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.5595454749938,3904.8985049662574,662.1901070149084,1331.0130466897065,9782.353,0.0,1.5
2555,4776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.6486484036318,3997.3198375748834,661.5311051427875,1379.9735840635974,9782.353,0.0,0.5
2556,4783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.6497539270111,3359.498299906889,540.576599180995,1176.6634269851031,7328.723,0.0,0.5
2557,4782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.5006781436267,3449.139459026567,575.9968782021112,1186.565227369618,7328.723,0.0,0.5
2558,4781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.9885688591913,3539.3356839062644,577.1367881082582,1200.2787292357195,7328.723,0.0,0.5
2559,4780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.0969639930457,3630.045599407679,595.3160673781184,1222.0478270269057,7328.723,0.0,0.5
2560,4787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.69583368135767,3007.472535642596,171.57481082756675,796.0418610946408,7328.723,0.0,0.5
2561,4786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.9531159619396,3094.386151400972,258.22909025559625,889.6046085235402,7328.723,0.0,0.5
2562,4785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.6869401294384,3182.0685332285248,352.03195166003104,984.433827351481,7328.723,0.0,0.5
2563,4784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.8694685911203,3270.457848865603,447.0105897475681,1080.1960226751448,7328.723,0.0,0.0
2564,4791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.5618526776165,2668.9982382335006,91.8266615759398,450.3627930994188,7328.723,91.4961503340188,0.5
2565,4790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.4596637560379,2752.069515411787,121.9364190557637,529.6610389232702,7328.723,19.037065229058005,1.0
2566,4789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.1561720505832,2836.2336882688305,122.26559122466767,615.0242864606296,7328.723,206.6465307483858,1.5
2567,4788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.71870802231496,2921.396300767156,110.42396912821432,704.2505347936998,7328.723,146.82787396653143,0.5
2568,4795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.7239292540305,2349.938394137308,21.00281770423232,303.26361929620674,24768.2075,145.14379336160897,0.5
2569,4794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.3240349352125,2427.456672907128,77.13434329752941,299.4719509211726,7328.723,100.68976730357262,1.0
2570,4793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.6763590110409,2506.567620528398,177.01949327915864,327.71628281904094,7328.723,201.1341056320055,0.5
2571,4792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0127761702354,2587.125135852833,148.30935365746646,380.93616354641534,7328.723,201.1873120735933,0.5
2572,4799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.8106839834692,2047.3396675699685,133.48590069081604,337.59640021354966,42207.692,100.87675201243232,1.0
2573,4798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.7954049021024,2128.662372836549,151.28511310474178,436.27298448204914,42207.692,0.0,0.5
