,fid,공원_distance,대학교_distance,지하철_distance,버스_distance,경사도_mean,거주인구,도로길이,sum,LUM
1411,2003,455.23064318595056,1253.8648058554909,306.4046881971967,94.14651992649466,8.5,11093,134.586424507734,3819.62,0.0
1412,2004,370.5971703811902,1328.3254165749663,395.1778877793511,171.27465481477296,10.5,11093,26.106826111480498,3750.28,0.3107942863355139
1413,2005,295.71803364430684,1405.9585546424255,488.310216007422,264.20828979009303,12.6,11093,218.762268136039,4793.57,0.3186245246898579
1414,2006,239.9075169335546,1486.267165254677,583.7188922326425,199.26462265560812,11.25,18188,21.1157193144872,49.94,0.0
1415,2007,218.315474642902,1568.8404315778832,680.4470569167951,133.80424954573505,10.0,18188,0.0,2515.27,0.0
1416,2008,240.34817408665495,1487.0225753766265,778.0027142689171,126.88710730380414,8.5,18188,254.033014728069,11668.59,0.04853207260023276
1417,2009,296.43281133192903,1404.481322628838,876.1094815023503,48.28843210391396,6.5,7095,316.841425952088,8066.67,0.18453585173402792
1418,2010,371.45275205648767,1324.3485158002247,974.600942832586,51.948750867983605,4.5,7095,413.501204292263,8253.695,0.09740422121855398
1419,2011,456.1594577744854,1247.088511991939,1073.3712060553344,49.570851490331535,3.0,7095,386.575213268506,6294.35,0.23982915962398205
1420,2012,546.0634792318975,1173.2689725464663,1172.3498062554934,125.34503224987908,2.5,15515,323.75675696263,8693.084,0.0
1421,2013,465.2183583109265,1103.5805212521182,1263.1949288709875,193.1098768030152,2.0,7095,351.9095494414309,12760.855,0.0
1422,2014,366.1555958953565,1038.8548558790771,1301.0140039990288,126.78158617917944,1.5,7095,352.712330866826,12932.155,0.0
1423,2015,267.7896390666312,980.0757195413638,1345.2185835683288,40.846092900759935,1.0,15515,371.855627785124,9555.138,0.293079354906825
1424,2016,171.32493125053043,928.373297894196,1395.2018582438811,75.93455014980776,0.5,15515,213.936036497888,11648.505000000001,0.3325392257046608
1425,2017,83.62262990451038,884.988759361744,1450.3665059661655,54.65291919535336,0.5,12219,228.977216717506,8466.3705,0.24202099608695612
1426,2018,68.06487556299517,851.1949176940496,1510.1448164664455,91.83042674187278,1.0,12219,318.810499168863,8655.454000000002,0.28337514902652516
1427,2019,149.23967712142633,828.1666688355315,1500.8180704718252,57.2617307527713,1.5,12219,244.214017961262,6736.5355,0.32568379449154483
1428,2020,244.76867866909328,816.8150553106387,1495.7272151690374,46.16409590495785,1.5,8420,309.156519659763,8407.84,0.13605111248590504
1429,2021,342.8563865178538,817.6265636254553,1497.3124167524252,118.39906697877028,2.0,16518,289.898546331203,11425.38,0.1617741673992251
1430,2022,313.84261862814776,830.5655424231786,1505.5525876381244,29.486876604887645,2.5,8098,313.314363161886,11786.675,0.5106215358784454
1431,2023,315.1557159890216,855.0816351252556,1520.339522787444,60.90090700641617,1.5,8098,334.60449428603,9562.759,0.32234175028496315
1432,2024,346.62463497809404,890.2188747433136,1541.4848311215137,151.25021401634143,1.5,8098,244.533832504734,20545.0,0.4611494156748862
1433,2025,401.2153113076139,934.7803201368764,1568.73141557601,121.44266782693562,2.0,8098,39.6458744666709,1083.72,0.0
1434,2026,470.9547650057144,987.4909663567902,1601.767952444285,42.03278964871753,2.0,8098,62.9785026942575,42564.36,0.018231636709831526
1435,2027,405.931191722948,1047.1208765509214,1640.244628816921,93.72705863176056,1.5,23076,261.44927275476897,27161.62,0.33906932533894185
1436,2028,307.0857117764793,1112.5580485209975,1683.7885439869135,121.33130386912462,1.0,23076,320.386584515014,6530.18,0.3278181332112297
1437,2029,209.33874180559448,1182.8390644146746,1732.0175602409402,29.08623482318448,2.0,14978,431.61209713848297,5512.33,0.3314788388296989
1438,2030,115.5134440176312,1257.1518019004689,1784.5518615919668,56.206239317084,7.0,14978,102.465657486289,26664.88,0.17500045435085276
1439,2031,53.51238321932664,1334.8230644920363,1841.022926005548,152.5857010401214,13.0,14978,0.0,20721.539999999997,0.11494453092905135
1440,2032,111.28057804073342,1415.3000154478193,1901.079964403814,251.80393770990017,12.0,14978,102.619606812451,0.0,0.0
1441,2033,204.7015667331531,1498.1305729815097,1964.3941044642625,351.46496552614707,12.75,14978,0.0,0.0,0.0
1442,2034,302.36016318081994,1582.9453096778725,2030.6607087044467,451.2755178372136,15.666666666666698,14978,6.040090807568459,0.0,0.0
1443,2035,401.1735006397036,1669.4418387292085,2099.6002428321567,551.1543668196521,14.5,14978,0.0,0.0,0.0
1444,2036,500.4580496235926,1757.3718479944002,2170.9580823117885,651.0700816274024,11.75,14978,0.0,0.0,0.0
1445,2037,599.9799277757251,1846.53056597938,2244.503588819048,751.0079482786686,11.0,14978,0.0,0.0,0.0
1446,2047,631.029914814727,1026.424832578202,1337.7379598502307,45.16833167237018,0.0,16285,117.60504387039,0.0,0.0
1447,2048,541.9842896913532,962.198546666027,1240.016102674481,121.83911578866848,0.5,16285,45.0593578209315,0.0,0.0
1448,2049,457.4874401590943,904.4908706101656,1140.1438669409551,79.16256771324505,1.0,16285,249.76296808400505,4392.18,0.15717745019726792
1449,2050,380.58128735499054,854.6233160629481,1040.2959748222966,76.6353366531969,1.0,16285,295.718779602574,8888.7,0.30898668076471214
1450,2051,316.84230370122475,814.0380060101297,940.4801798077688,79.55458844659003,1.5,16285,310.16889869753896,10139.21,0.13879540758735673
1451,2052,275.564049348876,784.1774822260327,840.7079144786383,18.799365845470646,2.0,16285,104.819012649262,2614.13,0.5156876503952533
1452,2053,224.75715675565664,766.2965206527601,740.9967623383685,97.15392878515463,2.5,16285,97.56435242690372,656.4,0.0
1453,2054,165.4857253705993,761.2397631706781,641.3752268408645,8.293181029270004,2.5,16285,241.476380668514,6704.84,0.3297447693365395
1454,2055,155.73967989166115,769.2601523716098,541.8927355899524,78.93609749879266,2.5,16285,224.375280614288,8527.61,0.2528173501798744
1455,2056,202.7899092359246,789.9594752598068,442.64304766055113,62.10112330676676,1.5,16285,292.03036619319903,25478.132999999998,0.07432538377270582
1456,2057,279.2708783370408,822.3809023858023,343.8278259124453,48.51566232116868,1.0,16285,123.996930841679,25609.095,0.2511926219262761
1457,2058,367.2332725805813,865.2076688276541,245.97124949400325,17.994286885129753,0.5,16285,131.606870340998,10492.885,0.3116337046028413
1458,2059,460.1390075807368,916.983019099746,150.94937150181462,80.40405772387822,0.5,16285,339.006005264129,11368.27,0.24215005256865793
1459,2060,555.5133777937863,976.2842772306428,71.19793122680652,100.09764404646192,1.5,27378,287.558386992144,10650.91,0.4968417496223041
1460,2061,652.274402623901,1041.8271008859697,85.74469976843406,83.62890981270235,3.0,27378,204.57818518152695,4417.19,0.33614517451588233
1461,2062,592.2748413806571,1112.50888169624,172.14742850349057,40.977578297465406,4.5,11093,208.84339499400295,67334.9693,0.43701956435562456
1462,2063,510.7810067538298,1187.4122709048745,268.1732578336043,56.69854496533676,6.25,11093,315.229657377398,11955.89,0.4135403903026967
1463,2064,437.04068000035255,1265.7880453947107,366.3313128388803,153.90310799655322,8.0,11093,195.706262646924,8045.070000000001,0.40377386770340906
1464,2065,375.6480335023818,1347.030228376895,465.2740491246005,253.2926816829512,10.5,11093,478.805132711214,4504.215,0.1111791030674306
1465,2066,333.49348442880785,1430.6505799793936,564.5890773714723,160.27843365393153,12.0,11093,0.0,0.0,0.0
1466,2067,318.31420518640493,1516.2556886456186,664.1093940416883,62.34069351572626,10.6666666666667,11093,184.805573259725,2129.4,0.0
1467,2068,333.8106233701052,1544.1395318018033,763.7547536330604,45.641239462221726,6.66666666666667,18188,451.842883684944,9095.859999999999,0.1494106615947898
1468,2069,376.2109797833371,1464.8203036996638,863.4818675661406,107.89498198443428,5.0,18188,406.773744324765,13287.224999999999,0.018359269897795703
1469,2070,417.4902006090728,1388.1749572056203,963.2653440280536,99.1856661620988,4.0,18188,444.615513860495,14508.25,0.297248340605633
1470,2071,434.46637917807135,1314.6712375001096,1063.0893122717289,55.60873390473928,2.5,7095,265.720939534748,19414.300000000003,0.10558854973304693
1471,2072,472.4654297197805,1244.8657657848012,1136.438468544034,127.85319721778296,2.0,7095,100.050309522488,13283.83,0.18556014825289605
1472,2073,487.5394920069057,1179.4153840586998,1169.8157204732129,141.0905940787808,2.0,7095,247.953726502466,12163.1975,0.2738121379980278
1473,2074,394.1275805941669,1119.0844841674289,1210.5555902472263,70.56255534896404,1.5,7095,274.004268696837,27077.949999999997,0.4113373570826897
1474,2075,304.9228027615684,1064.7436679629586,1257.9429416416672,46.551270851901855,1.0,7095,329.79318987300496,6729.23,0.33278771894791814
1475,2076,224.98634145973,1017.3532500796606,1311.2572752534888,88.08042199590501,0.5,19314,222.77732101472,6974.05,0.0
1476,2077,168.1052181941206,977.9242064945264,1369.8067124641063,49.67025064287865,0.5,12219,386.41680652594704,9410.65,0.21340929235500097
1477,2078,160.9330521196799,947.4510188191794,1432.9496876212063,75.97860760979027,1.0,3799,301.672982117061,7708.224999999999,0.04469414906269488
1478,2079,208.6602561231474,926.8174975132276,1500.1062546093526,104.6022257095074,1.0,12219,294.106818343874,5713.13,0.31200150798704207
1479,2080,284.91811112272507,916.6883197342172,1570.76170475725,5.922704284597577,1.0,12219,379.5499398363101,5029.3550000000005,0.17013143837087177
1480,2081,256.0796481941554,917.4114881555428,1597.1976543167566,94.00033205998122,1.5,20317,347.27469778073,4664.13,0.2732341657530624
1481,2082,215.4138915816665,928.961658452111,1604.925066649566,81.03453003374916,2.0,8098,97.0988687110318,12297.35,0.6834601072098735
1482,2083,217.32252712968756,950.9443981468484,1618.804541402707,15.50335613743784,2.5,8098,250.907042452186,9266.369999999999,0.4758565314242473
1483,2084,260.87275548806167,982.6598063794256,1638.6797637317295,115.3703955169077,1.5,8098,0.0,3952.655,0.0
1484,2085,329.96921971553485,1023.2032559546312,1664.3359468442118,119.34078284674396,1.5,8098,0.0,0.0,0.0
1485,2086,411.9518843361301,1071.5731762840255,1695.510681459395,26.704305141594617,1.5,8098,0.0,36801.6,0.0
1486,2087,405.0781867179865,1126.7620877915565,1731.905987351449,77.3102637180084,1.5,8098,173.723611502753,22025.06,0.34438534540320376
1487,2088,305.95724245088934,1187.819891250483,1773.200433736088,21.688769045144085,1.0,23076,379.421539627075,11968.4,0.22751753378710152
1488,2089,207.67981363349028,1253.8895273649762,1819.060405394528,30.34753162132629,2.0,14978,322.90509384015,9376.505,0.3332304430781854
1489,2090,112.47910787087808,1324.2210392645889,1869.149884262477,71.96529421310277,8.0,14978,180.98276499085603,17914.275,0.3717650069355668
1490,2091,46.60223552446416,1398.1714258432169,1923.138417353628,157.2695874800321,12.25,14978,81.8719153788561,31506.26,0.24914625834520926
1491,2092,108.12752164068569,1475.1965538421998,1980.7071984144927,250.2648839318197,12.4,14978,102.67406371448,0.0,0.0
1492,2093,203.0047473546828,1554.8395319482363,2041.5533768430173,347.1755705242388,11.333333333333302,14978,0.0,0.0,0.0
1493,2094,301.2139901990273,1636.7182497189292,2105.3928199376,445.4534959592564,13.0,14978,0.0,0.0,0.0
1494,2095,400.31035743194974,1720.513542239912,2171.9616048812145,544.3586437384669,12.333333333333302,14978,0.0,0.0,0.0
1495,2096,499.7664160123578,1805.958645793499,2241.016521807186,643.6019147107921,9.0,14978,0.0,0.0,0.0
1496,2097,599.4031471481528,1892.8301489589128,2312.3348460011857,743.0478395632796,9.75,14978,0.0,0.0,0.0
1497,2107,679.2508483758994,954.629993543296,1246.0855786472712,143.62129511858896,0.0,16285,35.540272985135296,0.0,0.0
1498,2108,597.4361257293992,885.2098743769659,1208.0834100386176,117.23375699101388,0.5,16285,162.427821286003,45.08,0.0
1499,2109,521.9939710697075,822.1156888090743,1139.2808094034467,19.26315720962281,0.5,16285,139.251240776341,5468.384999999999,0.2294098998671075
1500,2110,456.0976425472057,766.9103447211279,1039.3500011305384,51.71846873769722,0.5,16285,241.916000721824,15095.915,0.319444981983105
1501,2111,369.3157018005111,721.4071907427663,939.4336932137228,37.92888940061116,0.5,16285,154.873891534732,9968.314999999999,0.41740794460650843
1502,2112,270.6744820242316,687.5352935242149,839.5370628877812,62.39654214157735,1.0,16285,176.910037587494,2289.7599999999998,0.21929512482390903
1503,2113,173.59389703769082,667.0688208790741,739.6680829259523,133.80668737527623,1.0,16285,75.1364279769289,11439.82,0.20888158304782425
1504,2114,83.69340001429876,661.2536810496102,639.8397008283788,92.3803002844362,1.0,16285,179.54764692376202,8750.98,0.08386801214648401
1505,2115,62.24072276367878,670.4712048808644,540.0744296238626,138.43260577280847,1.0,16285,244.532798646202,15099.060000000001,0.31058207850689623
1506,2116,144.0236375794426,694.1227769018494,440.4151600815272,136.16674576751132,1.0,16285,160.594451112059,29088.603000000003,0.17872698932480777
1507,2117,240.0235135175796,730.8083259106158,340.95485601867404,130.53199805859987,0.5,16285,247.90167899264705,15084.945,0.43735400115049844
1508,2118,338.3479631183439,778.687855297459,241.93902409050816,63.70305111204732,0.5,16285,230.017286440178,8492.34,0.3360854543356091
1509,2119,437.4322570398578,835.8398947883661,144.28563972761611,84.4192060470542,0.5,16285,257.141784468973,18221.23,0.2505120154091505
1510,2120,536.8558401442131,900.5006776303753,55.69360110919833,165.02549019414212,1.0,16285,279.956913148062,12556.244999999999,0.40319110581148854
1511,2121,636.4597276687326,971.171559548004,73.38109767542254,94.51030970208376,2.0,27378,103.006572220156,7497.47,0.40861023643717287
1512,2122,651.4993257312867,1046.6358070958904,166.33511567446112,19.686875516831066,3.0,11093,181.738350424482,4215.6,0.4936121808916914
1513,2123,578.4108522784459,1125.930021929162,264.47973993298524,108.82336481371092,3.75,11093,320.647212052572,6599.829,0.3095831266064379
1514,2124,514.4574113333289,1208.300419114353,363.63618065780327,195.0305116116577,4.6,11093,297.719222977736,18859.440000000002,0.4566556636889179
1515,2125,463.4364180266585,1293.159301224178,463.1550365138533,212.7156882709153,7.28571428571429,11093,306.34701130960605,11951.113000000001,0.05740582734209842
1516,2126,429.97647664346135,1380.0476951233177,562.8440998460864,170.03591518177515,7.4,11093,214.858103917685,11525.814999999999,0.32914523652184413
1517,2127,418.31303925838233,1468.6054236099596,662.6265543539953,84.65042677141956,7.4,11093,426.622847456782,14193.66,0.2686002529501434
1518,2128,363.3082460027733,1558.5479545576252,762.4657351354143,26.24752146105575,5.4,11093,417.03635571654,10708.005,0.0
1519,2129,326.27700743505227,1529.3230026028532,862.3419396594429,88.48705614031725,3.3333333333333304,18188,405.705787024093,13491.46,0.0
1520,2130,317.6791960456106,1456.0769279124645,962.2436393394116,174.5635524002552,2.6,18188,371.812199843501,9537.79,0.29322562927521434
1521,2131,339.6807908461289,1386.178472055075,1013.5691869164868,126.55039796731664,2.0,7095,234.627536097458,11837.9,0.19116250240295754
1522,2132,387.0989405734024,1320.1594810673794,1041.2969498109223,93.17285197630495,1.5,7095,0.0,2867.35,0.0
1523,2133,452.00411720321887,1258.6305721661502,1077.625060150462,44.61033471240161,1.5,7095,223.09393630794895,10951.9931,0.3118171012269682
1524,2134,443.3990929546804,1202.281307188667,1121.71823306774,21.30136778778553,1.5,7095,272.778187288759,40070.625,0.41590110089644056
1525,2135,366.3933910071666,1151.872097374086,1172.700903938304,79.0532835046027,0.5,7095,280.811306918157,22928.84,0.11752728137660354
1526,2136,303.12547254320623,1108.2138234491033,1229.716478443267,57.445348925099744,0.333333333333333,10894,201.047535728439,10452.55,0.3091455448481864
1527,2137,263.6770013185736,1072.131517555261,1291.966491892305,104.28557548392644,1.0,3799,285.90105999210203,12480.185000000001,0.019691751618546558
1528,2138,259.163353374817,1044.4106788341423,1358.731690420206,152.0271196521117,1.5,3799,365.112245649331,12206.060000000001,0.06815604872925021
1529,2139,291.2134959594684,1025.7294496453846,1429.3795117060995,76.53872196260302,1.5,3799,380.422075800733,12778.265000000001,0.25619173571470016
1530,2140,269.5469091059984,1016.5862995106196,1503.3626847771427,62.64569848417111,1.0,3799,273.093407193454,11412.28,0.02996039268169938
1531,2141,182.98173188202816,1017.2384516456416,1580.212810681991,141.0321172076469,1.0,11897,184.68929599706505,417.4,0.0
1532,2142,119.61885840098172,1027.6672580840786,1659.5316458743246,117.49501774730476,2.0,11897,217.456346176514,0.0,0.0
1533,2143,123.02279242176864,1047.5807758121769,1717.4468316852617,88.5161026306445,1.8,8098,245.166054317173,12646.94,0.253665280722953
1534,2144,189.63154461744443,1076.4527546691918,1736.193206191322,55.355230158381815,1.5,8098,100.789406381506,2788.07,0.0
1535,2145,277.10145625839755,1113.586614007381,1760.428820303354,107.89523944030744,1.5,8098,0.0,36830.12,0.0
1536,2146,370.95807107299055,1158.187948233661,1789.9307154329476,55.80075350496109,2.0,8098,0.0,36830.12,0.0
1537,2147,376.714965947597,1209.4308837834928,1824.443436589596,28.20982575301685,2.0,8098,292.677458444364,15558.92,0.3902238680362909
1538,2148,292.9474433501721,1266.5095201124138,1863.6886255858049,78.5182554230887,1.5,23076,385.051146961776,24746.85,0.2413966510421708
1539,2149,222.9839089707541,1328.6719794980734,1907.3741860315488,66.40577964200007,2.0,23076,313.567455032419,16152.585,0.4551687584764526
1540,2150,178.77169396563252,1395.2389244644562,1955.20250370532,48.05585382529613,4.5,14978,184.234499507082,27195.645,0.29927320973964805
1541,2151,146.5589862552648,1465.6103323386635,2006.877407323433,142.15688412790075,8.5,14978,127.837080047895,27617.315000000002,0.05934848706752966
1542,2152,176.06626513570416,1539.2644993126269,2062.1097395899974,241.0547062877893,10.8888888888889,14978,102.618410164711,0.0,0.0
1543,2153,246.00548442202637,1615.7525534927026,2120.621555295549,340.59615418273825,13.0,14978,0.0,0.0,0.0
1544,2154,331.7192222175573,1694.6908249156068,2182.1490636533063,440.3449626856468,13.75,14978,0.0,0.0,0.0
1545,2155,423.7406775275247,1775.7525820549497,2246.4444893659324,540.1862726725002,11.2,14978,0.0,0.0,0.0
1546,2156,518.7236803650642,1858.6600108580603,2313.2770487251214,640.0767995359964,10.0,14978,0.0,0.0,0.0
1547,2157,615.2982420977368,1943.1768838499715,2382.433234547881,739.9966125084586,9.6,14978,0.0,0.0,0.0
1548,2158,712.8177693243791,2029.1020995918464,2453.7165856239044,839.9352599135077,11.833333333333302,14978,0.0,0.0,0.0
1549,2168,663.4097231263321,813.2444700635766,1114.7427955223527,147.9250361791066,0.0,16285,150.175739843202,0.0,0.0
1550,2169,567.6885643597576,744.0727413879457,1081.382145639132,92.24495005890348,0.0,16285,230.66719132145303,4968.349999999999,0.09094613637225853
1551,2170,468.12576280675023,682.5844337933041,1047.9888892491256,37.472600283325626,0.0,16285,214.756619886051,2361.49,0.11948173293018653
1552,2171,368.799041745219,631.0296050377938,948.982579838856,76.68211642428626,0.0,16285,55.378836844314,0.0,0.0
1553,2172,269.9691024302288,592.0091249328395,850.208645005927,121.14970960138778,0.0,16285,151.084754776353,0.0,0.0
1554,2173,172.49196801389587,568.1116386506036,751.7586857558572,166.9841943783689,0.0,16285,147.74873944158898,896.7,0.0
1555,2174,81.38317688570984,561.2721731290529,653.7790770129893,141.0638301138891,0.0,16285,137.410075649249,0.0,0.0
1556,2175,59.09774630004218,572.1028396041356,556.5183014317937,162.493770021067,0.5,16285,136.065693825107,5243.19,0.20537793454370984
1557,2176,142.69353679233475,599.6469413159788,460.4321192989205,228.79700709854683,0.5,16285,234.01999859893,7420.370000000001,0.33244924295543893
1558,2177,239.227772123566,641.7560578384148,366.44567331719054,131.69977354250986,0.0,16285,219.294226763368,11321.085,0.28284575355840713
1559,2178,337.78393708547304,695.7907801257353,276.7068934217802,48.385638668231145,0.0,16285,240.28265566485,17393.975,0.2192031074999508
1560,2179,436.9961430489751,759.2090423852412,197.10544538467303,60.01757518415426,0.0,16285,209.733063349684,20238.805,0.2406108748114229
1561,2180,536.5005588170063,829.8623492842028,145.3753304230574,153.9770140041418,0.5,16285,338.950232380268,13281.195,0.028165250646630113
1562,2181,567.9061636602363,906.0597418919752,153.0261257095331,124.99152001018771,1.0,27378,240.06789610122,8926.539999999999,0.08552595984330624
1563,2182,589.5163941002246,986.5174004480258,213.7746055192941,118.51551439407956,1.5,11093,303.61483226810395,9127.16,0.06297521500120998
1564,2183,607.6591159597727,1070.274962471429,296.6171726988148,159.6899484553459,1.5,11093,258.151017860431,11718.314,0.6223492527774066
1565,2184,597.375954903729,1156.615751919891,387.6383503666857,136.41247267061004,1.5,11093,207.565706865184,20091.63,0.3118452688013533
1566,2185,524.614672805714,1245.0024450884591,482.2290042796402,113.68623619740012,1.5,11093,255.658816607859,26440.570000000003,0.47707673586399435
1567,2186,435.5291110673173,1335.0287515127989,578.6412643658555,165.04647794622846,2.5,11093,377.137743376307,18439.199,0.22929230652660876
1568,2187,352.34960159562416,1426.3842521687868,676.096288584362,138.36374287871325,2.5,11093,299.093787980164,16706.608,0.28410354726108455
1569,2188,280.3827034393332,1518.8291183354902,774.2003929293367,79.28413032727762,3.0,18188,410.314446993924,9929.16,0.2926367857394207
1570,2189,230.38720129290004,1597.485136827735,872.7347155629784,115.87493497791216,2.0,18188,359.488044726877,10892.285,0.05040450776761028
1571,2190,218.04047362846188,1527.5110212880163,896.187340164181,112.11764480260663,1.5,7095,448.950114779661,17510.46,0.03891695057482941
1572,2191,249.0072634445273,1461.0341002401335,916.585511974732,56.37505387461655,2.0,7095,295.570055573354,26954.859999999997,0.4981910092415591
1573,2192,310.5916448377106,1398.5531552677276,947.1567166193262,47.60065324011006,2.0,7095,167.513131243912,15864.42,0.4753440521915121
1574,2193,388.4962109556057,1340.6270093825203,986.9560698934664,60.86123768019579,1.5,7095,259.403427731846,11367.157500000001,0.2983102096057052
1575,2194,474.7536471655267,1287.8704098628878,1034.919472685858,87.90287819150998,1.0,7095,240.51972090603,9862.97,0.11248379019735144
1576,2195,400.0518242857639,1240.9428556726775,1089.9696963573936,95.13074389054115,0.5,7095,368.126540105949,9018.14,0.1334909628359476
1577,2196,323.3110168659288,1200.528097808416,1151.0904204248527,38.90347340845747,1.0,10894,200.91032504787495,8913.8,0.3309664247973729
1578,2197,262.7130541288436,1167.302797198289,1217.367637976232,87.18607377318527,1.5,3799,323.11745004273604,17644.374,0.11399843236879571
1579,2198,231.3133538333509,1141.894693567758,1288.0055780080593,167.9406223895012,1.5,3799,328.052118480689,14785.09,0.09721487722486113
1580,2199,240.81771152441425,1124.833643782052,1362.3260861288672,79.1882596051851,1.5,3799,293.134204710042,10621.235,0.2519382169459982
1581,2200,246.0907201197969,1116.502362426898,1439.7589916044394,15.708298879936102,1.5,3799,349.169306057576,5271.3,0.18260638243600025
1582,2201,146.24437665715675,1117.0961859035224,1519.8286534466554,114.0305347299998,1.5,3799,322.789094971867,0.0,0.0
1583,2202,47.05075350272836,1126.6010012191346,1602.1397912670416,186.51934384929373,1.5,11897,229.662259446381,163.3,0.0
1584,2203,55.13356177334168,1144.7948757158592,1686.3642188639774,93.59225898354642,1.5,11897,61.0675146111018,4543.66,0.2336218168445151
1585,2204,154.4837415048585,1171.2729669561757,1772.22917241273,52.24113259368768,1.5,11897,182.852728473152,17006.93,0.26029742822353785
1586,2205,254.34292534399245,1205.4895200319922,1856.934226262387,21.11059485646277,2.0,8098,177.62284008297,0.0,0.0
1587,2206,354.2809640399963,1246.80759014005,1884.9262752310983,68.32372536994781,2.5,8098,129.764048343811,40114.439999999995,0.09138659021622111
1588,2207,340.2211905808212,1294.547378386646,1917.730158150606,64.69854460195185,2.5,8098,271.26410319355,24663.921000000002,0.2378035504455592
1589,2208,244.2426938167057,1348.026790190901,1955.103682655464,66.11804740919399,1.5,8098,300.165066823326,24424.08,0.38123477724679355
1590,2209,153.4865140044656,1406.59130645483,1996.7902780277732,33.554785520291496,1.0,23076,271.505561212132,12860.17,0.34110123181651014
1591,2210,86.37886325095346,1469.6331324011312,2042.5258806088416,99.3103160908602,2.3333333333333304,14978,177.110475253763,13430.64,0.18784864749245767
1592,2211,106.60247458902546,1536.6012978111212,2092.0449530343885,157.5571933593784,4.5,14978,314.014468997978,12562.42,0.0
1593,2212,187.79363327135124,1607.005014663158,2145.085488298884,243.13102744378287,8.16666666666667,14978,193.370402918444,2373.56,0.07487453083296688
1594,2213,281.3687817482224,1680.4125237602375,2201.392961910737,336.7502125458115,12.25,14978,0.0,0.0,0.0
1595,2214,378.2458400605983,1756.447251411142,2260.723279706828,433.2300735274028,12.5,14978,0.0,0.0,0.0
1596,2215,467.82851614343286,1834.7826051354043,2322.8448239412523,531.0136244821608,10.0,14978,0.0,0.0,0.0
1597,2216,555.3211879232189,1915.1362962886897,2387.5397292717416,629.4936250517007,8.5,14978,0.0,0.0,0.0
1598,2217,646.4513127962059,1997.264735267447,2454.604529373053,728.387644314653,11.333333333333302,14978,0.0,0.0,0.0
1599,2218,739.8760400889657,2080.9578026139607,2523.850309829203,816.4153815333405,11.666666666666698,14978,0.0,0.0,0.0
1600,2219,834.8253628137517,2166.034139596941,2595.1024895472065,904.483854617653,19.3333333333333,14978,0.0,0.0,0.0
1601,2229,584.7123615496615,671.8733894018153,986.191096970816,178.8646981761137,0.0,16285,167.607834342084,0.0,0.0
1602,2230,488.6307010832992,603.0680806652329,958.8056715375852,128.3314081974366,0.0,16285,218.55505494236,0.0,0.0
1603,2231,394.5008991807404,544.0293726139948,941.2987561273644,144.72353594829306,0.0,16285,61.7992969257889,0.0,0.0
1604,2232,304.1406549493461,498.2413034258194,872.2881301609376,194.23541998488537,0.0,16285,109.694497525592,0.0,0.0
1605,2233,222.19742945391857,469.5960225925388,776.6421004834813,98.70712722525532,0.0,16285,0.0,0.0,0.0
1606,2234,161.99209376730948,461.29821401195886,682.2454853415337,41.93303454234691,0.0,16285,109.842869180211,0.0,0.0
1607,2235,152.02223638241395,474.41674705426607,589.6985942768144,91.5387866554472,0.0,16285,0.0,195.0,0.0
1608,2236,199.94915201184483,507.29286151088286,500.0295408443052,186.6389020590636,0.5,16285,126.376587257372,527.8199999999999,0.3167481078408496
1609,2237,277.214984352463,556.4354721061566,415.10749347349457,158.95701583474147,0.0,16285,67.3251272286139,5529.030000000001,0.22921732230590344
1610,2238,365.67227517487134,617.9760607947521,338.52400263443667,71.90569210052719,0.0,16285,163.051584602999,14366.135,0.2464914639962668
1611,2239,458.8941699761378,688.5985613070584,277.2766657689777,71.22575525211172,0.0,16285,398.03933092067496,12297.285,0.3248271737215591
1612,2240,463.5958038807028,765.7944472061469,243.24016567883697,126.76381272487976,0.0,16285,383.75963169089,8252.075,0.07662836016725706
1613,2241,468.9708407924088,847.7699463469091,247.8886581021469,33.459817734439994,0.5,27378,300.85818379203,17754.57,0.04209247128759209
1614,2242,494.9200132288256,933.266424078523,289.3637420841682,78.5470442472819,1.0,11093,228.882032271118,20080.361999999997,0.16396771786211906
1615,2243,509.7051986701894,1021.4000903226994,354.9838636426568,116.35680993884571,1.0,11093,211.037170182294,10873.742,0.4866426915093782
1616,2244,497.40106449755234,1111.5438185381422,433.9300536480291,79.27507657455389,0.5,11093,165.64054483208,12498.829999999998,0.6054335287101129
1617,2245,491.7740585420891,1203.2459292950605,520.169798496872,24.509895103553177,1.0,11093,279.694173787668,22660.570000000003,0.5209860821572747
1618,2246,395.356510244453,1296.1757064647477,610.6206079713916,122.13318781172204,1.5,11093,351.752575812965,21650.469,0.33299020761488124
1619,2247,301.2829245984883,1390.0869568128949,703.6604396175666,106.87178588669252,2.0,11093,377.231589663059,11277.542,0.33298667081567085
1620,2248,212.68666163124604,1484.7934613265527,788.6710921201367,134.09756356991622,2.5,11093,338.447206091567,25510.67,0.4785748176194064
1621,2249,140.354609247457,1580.1522356786809,786.7529202057593,59.75030980672111,2.5,18188,249.400934341942,16577.255,0.4890676780092289
1622,2250,119.00756933697136,1602.0048116506812,797.4696343843104,44.481676937416985,2.0,18188,258.895953406147,13196.919999999998,0.28775397004976927
1623,2251,169.19152373038887,1538.7495325780762,820.3261988295108,53.13082173801426,2.0,7095,328.878224656569,5701.7,0.28231904314201994
