대여소번호,총대여건수,총반납건수,총이용량,19년도총이용량,20년도총이용량,유지기간,일별평균이용량,일별대여평균이용량,일별반납평균이용량
650.0,42098.0,41679.0,83777.0,43968.0,39809.0,730.0,114.76301369863013,57.66849315068493,57.09452054794521
652.0,9838.0,10041.0,19879.0,9250.0,10629.0,730.0,27.231506849315068,13.476712328767123,13.754794520547945
654.0,10554.0,9174.0,19728.0,11579.0,8149.0,730.0,27.024657534246575,14.457534246575342,12.567123287671233
656.0,12151.0,11886.0,24037.0,12161.0,11876.0,730.0,32.92739726027397,16.645205479452056,16.28219178082192
657.0,19935.0,20456.0,40391.0,22089.0,18302.0,730.0,55.33013698630137,27.30821917808219,28.02191780821918
658.0,17268.0,18357.0,35625.0,18828.0,16797.0,730.0,48.8013698630137,23.654794520547945,25.146575342465752
659.0,27832.0,26683.0,54515.0,28239.0,26276.0,730.0,74.67808219178082,38.12602739726027,36.55205479452055
660.0,24897.0,24647.0,49544.0,29771.0,19773.0,730.0,67.86849315068493,34.105479452054794,33.76301369863014
661.0,20056.0,20098.0,40154.0,24329.0,15825.0,730.0,55.00547945205479,27.473972602739725,27.53150684931507
663.0,26128.0,27458.0,53586.0,26022.0,27564.0,730.0,73.40547945205479,35.79178082191781,37.61369863013699
664.0,3236.0,2888.0,6124.0,756.0,5368.0,407.0,15.046683046683047,7.950859950859951,7.0958230958230954
700.0,31513.0,33189.0,64702.0,35317.0,29385.0,730.0,88.63287671232877,43.16849315068493,45.464383561643835
701.0,15115.0,17195.0,32310.0,16358.0,15952.0,730.0,44.26027397260274,20.705479452054796,23.554794520547944
702.0,18120.0,17478.0,35598.0,16918.0,18680.0,730.0,48.76438356164383,24.82191780821918,23.942465753424656
703.0,57953.0,62539.0,120492.0,63582.0,56910.0,730.0,165.05753424657533,79.38767123287671,85.66986301369863
704.0,48986.0,50639.0,99625.0,53530.0,46095.0,730.0,136.47260273972603,67.1041095890411,69.36849315068493
706.0,21430.0,23181.0,44611.0,23796.0,20815.0,730.0,61.11095890410959,29.356164383561644,31.754794520547946
707.0,8351.0,5629.0,13980.0,6727.0,7253.0,730.0,19.15068493150685,11.43972602739726,7.710958904109589
708.0,41598.0,44474.0,86072.0,46142.0,39930.0,730.0,117.9068493150685,56.983561643835614,60.92328767123288
709.0,9841.0,8287.0,18128.0,6718.0,11410.0,730.0,24.832876712328765,13.48082191780822,11.352054794520548
710.0,6179.0,6460.0,12639.0,8772.0,3867.0,108.0,117.02777777777777,57.21296296296296,59.81481481481482
711.0,9929.0,3643.0,13572.0,6156.0,7416.0,730.0,18.59178082191781,13.601369863013698,4.99041095890411
712.0,13681.0,18891.0,32572.0,15783.0,16789.0,730.0,44.61917808219178,18.74109589041096,25.878082191780823
713.0,10032.0,9193.0,19225.0,8379.0,10846.0,730.0,26.335616438356166,13.742465753424657,12.593150684931507
714.0,11072.0,11375.0,22447.0,10869.0,11578.0,730.0,30.74931506849315,15.167123287671233,15.582191780821917
716.0,35019.0,35929.0,70948.0,43873.0,27075.0,730.0,97.18904109589042,47.97123287671233,49.21780821917808
719.0,22907.0,24745.0,47652.0,25442.0,22210.0,730.0,65.27671232876712,31.37945205479452,33.897260273972606
720.0,7280.0,3305.0,10585.0,5061.0,5524.0,730.0,14.5,9.972602739726028,4.527397260273973
722.0,29699.0,32421.0,62120.0,29313.0,32807.0,730.0,85.0958904109589,40.68356164383562,44.412328767123284
723.0,41016.0,45686.0,86702.0,49329.0,37373.0,730.0,118.76986301369863,56.18630136986302,62.583561643835615
724.0,3531.0,2025.0,5556.0,2557.0,2999.0,730.0,7.610958904109589,4.836986301369863,2.7739726027397262
725.0,8736.0,3994.0,12730.0,6849.0,5881.0,730.0,17.438356164383563,11.967123287671233,5.471232876712329
726.0,29630.0,32729.0,62359.0,29153.0,33206.0,730.0,85.42328767123287,40.58904109589041,44.83424657534247
729.0,26469.0,30469.0,56938.0,26486.0,30452.0,730.0,77.9972602739726,36.25890410958904,41.73835616438356
731.0,29213.0,33604.0,62817.0,34138.0,28679.0,730.0,86.05068493150685,40.01780821917808,46.032876712328765
732.0,11659.0,12562.0,24221.0,10551.0,13670.0,730.0,33.179452054794524,15.971232876712328,17.208219178082192
733.0,8931.0,6173.0,15104.0,7598.0,7506.0,730.0,20.69041095890411,12.234246575342466,8.456164383561644
734.0,20258.0,21561.0,41819.0,18232.0,23587.0,730.0,57.28630136986301,27.75068493150685,29.535616438356165
735.0,27422.0,26490.0,53912.0,22988.0,30924.0,730.0,73.85205479452055,37.56438356164384,36.28767123287671
736.0,14969.0,14732.0,29701.0,13227.0,16474.0,730.0,40.68630136986302,20.505479452054793,20.18082191780822
737.0,13414.0,12530.0,25944.0,9819.0,16125.0,730.0,35.53972602739726,18.375342465753423,17.164383561643834
739.0,14530.0,13461.0,27991.0,12966.0,15025.0,730.0,38.343835616438355,19.904109589041095,18.43972602739726
740.0,13731.0,14419.0,28150.0,11255.0,16895.0,730.0,38.56164383561644,18.80958904109589,19.752054794520546
741.0,4697.0,4044.0,8741.0,3195.0,5546.0,730.0,11.973972602739726,6.434246575342466,5.53972602739726
742.0,12038.0,10355.0,22393.0,10017.0,12376.0,730.0,30.675342465753424,16.49041095890411,14.184931506849315
743.0,9008.0,7440.0,16448.0,6500.0,9948.0,730.0,22.53150684931507,12.33972602739726,10.191780821917808
744.0,24395.0,21087.0,45482.0,18786.0,26696.0,64.0,710.65625,381.171875,329.484375
745.0,11659.0,12145.0,23804.0,9702.0,14102.0,730.0,32.608219178082194,15.971232876712328,16.636986301369863
746.0,29666.0,26020.0,55686.0,22942.0,32744.0,730.0,76.28219178082192,40.63835616438356,35.64383561643836
747.0,17381.0,14596.0,31977.0,15433.0,16544.0,730.0,43.8041095890411,23.80958904109589,19.994520547945207
748.0,5667.0,4737.0,10404.0,4459.0,5945.0,730.0,14.252054794520548,7.763013698630137,6.489041095890411
749.0,19927.0,17161.0,37088.0,14154.0,22934.0,730.0,50.8054794520548,27.297260273972604,23.508219178082193
750.0,10985.0,10531.0,21516.0,8177.0,13339.0,730.0,29.473972602739725,15.047945205479452,14.426027397260274
752.0,12893.0,10336.0,23229.0,10169.0,13060.0,730.0,31.82054794520548,17.661643835616438,14.158904109589042
754.0,17194.0,15753.0,32947.0,13995.0,18952.0,730.0,45.132876712328766,23.553424657534247,21.57945205479452
755.0,27119.0,23696.0,50815.0,21779.0,29036.0,730.0,69.60958904109589,37.14931506849315,32.46027397260274
756.0,22898.0,19478.0,42376.0,20824.0,21552.0,730.0,58.04931506849315,31.367123287671234,26.682191780821917
757.0,6786.0,4012.0,10798.0,4084.0,6714.0,730.0,14.791780821917808,9.295890410958904,5.495890410958904
758.0,23160.0,20519.0,43679.0,18074.0,25605.0,730.0,59.83424657534247,31.726027397260275,28.10821917808219
759.0,9811.0,9343.0,19154.0,7439.0,11715.0,730.0,26.23835616438356,13.43972602739726,12.7986301369863
760.0,6639.0,5838.0,12477.0,5093.0,7384.0,730.0,17.09178082191781,9.094520547945205,7.997260273972603
762.0,18727.0,15108.0,33835.0,13995.0,19840.0,730.0,46.34931506849315,25.653424657534245,20.695890410958903
763.0,11437.0,9132.0,20569.0,7817.0,12752.0,730.0,28.176712328767124,15.667123287671233,12.509589041095891
764.0,29823.0,20616.0,50439.0,22641.0,27798.0,730.0,69.09452054794521,40.85342465753425,28.24109589041096
765.0,43323.0,40742.0,84065.0,26429.0,57636.0,729.0,115.31550068587106,59.42798353909465,55.8875171467764
766.0,26491.0,21107.0,47598.0,13779.0,33819.0,660.0,72.11818181818182,40.13787878787879,31.98030303030303
800.0,22490.0,20619.0,43109.0,20756.0,22353.0,730.0,59.053424657534244,30.80821917808219,28.245205479452054
802.0,8834.0,4891.0,13725.0,6596.0,7129.0,730.0,18.801369863013697,12.101369863013698,6.7
803.0,5699.0,5086.0,10785.0,5140.0,5645.0,730.0,14.773972602739725,7.806849315068493,6.967123287671233
805.0,15635.0,14648.0,30283.0,15863.0,14420.0,730.0,41.483561643835614,21.41780821917808,20.065753424657533
806.0,15855.0,13710.0,29565.0,15147.0,14418.0,730.0,40.5,21.71917808219178,18.78082191780822
807.0,13835.0,11593.0,25428.0,12522.0,12906.0,730.0,34.83287671232877,18.95205479452055,15.88082191780822
808.0,6330.0,5630.0,11960.0,5694.0,6266.0,730.0,16.383561643835616,8.67123287671233,7.712328767123288
809.0,14061.0,12603.0,26664.0,11135.0,15529.0,730.0,36.52602739726027,19.26164383561644,17.264383561643836
810.0,8189.0,6927.0,15116.0,6266.0,8850.0,730.0,20.706849315068492,11.217808219178082,9.48904109589041
811.0,9362.0,3879.0,13241.0,6592.0,6649.0,730.0,18.138356164383563,12.824657534246576,5.313698630136987
812.0,5686.0,4851.0,10537.0,6735.0,3802.0,730.0,14.434246575342465,7.789041095890411,6.645205479452055
813.0,15758.0,13838.0,29596.0,14813.0,14783.0,730.0,40.54246575342466,21.586301369863012,18.956164383561642
815.0,24110.0,21859.0,45969.0,19497.0,26472.0,730.0,62.97123287671233,33.02739726027397,29.943835616438356
816.0,36698.0,32540.0,69238.0,36720.0,32518.0,730.0,94.84657534246575,50.271232876712325,44.57534246575342
817.0,9340.0,8383.0,17723.0,9123.0,8600.0,730.0,24.278082191780822,12.794520547945206,11.483561643835616
818.0,21433.0,19285.0,40718.0,19821.0,20897.0,730.0,55.778082191780825,29.36027397260274,26.41780821917808
819.0,14175.0,12764.0,26939.0,12857.0,14082.0,730.0,36.9027397260274,19.41780821917808,17.484931506849314
820.0,12624.0,10651.0,23275.0,11134.0,12141.0,730.0,31.883561643835616,17.293150684931508,14.59041095890411
822.0,6082.0,4895.0,10977.0,4954.0,6023.0,730.0,15.036986301369863,8.331506849315069,6.705479452054795
823.0,4870.0,3310.0,8180.0,4444.0,3736.0,730.0,11.205479452054794,6.671232876712328,4.534246575342466
825.0,43243.0,39947.0,83190.0,34690.0,48500.0,730.0,113.95890410958904,59.23698630136986,54.721917808219175
826.0,19462.0,16384.0,35846.0,17353.0,18493.0,730.0,49.104109589041094,26.660273972602738,22.443835616438356
827.0,3508.0,1833.0,5341.0,4031.0,1310.0,730.0,7.316438356164384,4.8054794520547945,2.510958904109589
828.0,12011.0,10778.0,22789.0,11023.0,11766.0,730.0,31.21780821917808,16.453424657534246,14.764383561643836
829.0,44965.0,37006.0,81971.0,36264.0,45707.0,730.0,112.28904109589041,61.5958904109589,50.69315068493151
830.0,9009.0,6791.0,15800.0,8107.0,7693.0,730.0,21.643835616438356,12.341095890410958,9.302739726027397
831.0,6959.0,4731.0,11690.0,6530.0,5160.0,730.0,16.013698630136986,9.532876712328767,6.480821917808219
832.0,33350.0,29653.0,63003.0,28874.0,34129.0,730.0,86.3054794520548,45.68493150684932,40.62054794520548
834.0,25262.0,22439.0,47701.0,22197.0,25504.0,730.0,65.34383561643835,34.605479452054794,30.73835616438356
835.0,13391.0,12132.0,25523.0,12086.0,13437.0,730.0,34.963013698630135,18.343835616438355,16.61917808219178
836.0,17619.0,15456.0,33075.0,12909.0,20166.0,730.0,45.30821917808219,24.135616438356163,21.172602739726027
837.0,30157.0,27754.0,57911.0,23678.0,34233.0,730.0,79.33013698630137,41.31095890410959,38.01917808219178
838.0,16368.0,15441.0,31809.0,15453.0,16356.0,730.0,43.57397260273972,22.421917808219177,21.15205479452055
839.0,13071.0,12095.0,25166.0,9400.0,15766.0,730.0,34.47397260273973,17.905479452054795,16.568493150684933
840.0,7624.0,6789.0,14413.0,6291.0,8122.0,730.0,19.743835616438357,10.443835616438356,9.3
841.0,27542.0,25292.0,52834.0,25552.0,27282.0,730.0,72.37534246575342,37.728767123287675,34.64657534246575
843.0,14539.0,9071.0,23610.0,11640.0,11970.0,730.0,32.342465753424655,19.916438356164385,12.426027397260274
844.0,13402.0,13978.0,27380.0,12470.0,14910.0,730.0,37.50684931506849,18.35890410958904,19.147945205479452
845.0,11395.0,10167.0,21562.0,9690.0,11872.0,730.0,29.53698630136986,15.60958904109589,13.927397260273972
846.0,12538.0,11115.0,23653.0,10052.0,13601.0,730.0,32.4013698630137,17.175342465753424,15.226027397260275
900.0,11813.0,9482.0,21295.0,10105.0,11190.0,730.0,29.171232876712327,16.182191780821917,12.98904109589041
901.0,16005.0,14143.0,30148.0,14833.0,15315.0,730.0,41.298630136986304,21.924657534246574,19.373972602739727
902.0,4554.0,3814.0,8368.0,3875.0,4493.0,730.0,11.463013698630137,6.238356164383561,5.2246575342465755
903.0,9823.0,9398.0,19221.0,8100.0,11121.0,730.0,26.33013698630137,13.456164383561644,12.873972602739727
904.0,9971.0,9822.0,19793.0,7616.0,12177.0,730.0,27.113698630136987,13.658904109589042,13.454794520547946
905.0,25550.0,27726.0,53276.0,25616.0,27660.0,19.0,2804.0,1344.7368421052631,1459.2631578947369
906.0,40411.0,37992.0,78403.0,33556.0,44847.0,730.0,107.4013698630137,55.35753424657534,52.04383561643836
907.0,76957.0,75479.0,152436.0,72231.0,80205.0,730.0,208.81643835616438,105.42054794520548,103.3958904109589
908.0,14880.0,12327.0,27207.0,11503.0,15704.0,730.0,37.26986301369863,20.383561643835616,16.886301369863013
909.0,7953.0,2501.0,10454.0,6165.0,4289.0,730.0,14.32054794520548,10.894520547945206,3.426027397260274
911.0,29872.0,26086.0,55958.0,27643.0,28315.0,730.0,76.65479452054795,40.92054794520548,35.73424657534247
912.0,35061.0,35448.0,70509.0,32659.0,37850.0,730.0,96.58767123287672,48.02876712328767,48.558904109589044
913.0,41648.0,36629.0,78277.0,35037.0,43240.0,730.0,107.22876712328767,57.05205479452055,50.176712328767124
914.0,52094.0,48506.0,100600.0,46245.0,54355.0,730.0,137.8082191780822,71.36164383561643,66.44657534246575
915.0,24480.0,22225.0,46705.0,21435.0,25270.0,730.0,63.97945205479452,33.534246575342465,30.445205479452056
916.0,15840.0,13973.0,29813.0,13788.0,16025.0,730.0,40.83972602739726,21.698630136986303,19.14109589041096
917.0,20880.0,17449.0,38329.0,19301.0,19028.0,730.0,52.50547945205479,28.602739726027398,23.9027397260274
919.0,11753.0,9315.0,21068.0,9221.0,11847.0,730.0,28.86027397260274,16.1,12.76027397260274
921.0,7156.0,3851.0,11007.0,5924.0,5083.0,730.0,15.078082191780823,9.802739726027397,5.2753424657534245
922.0,7542.0,5973.0,13515.0,6344.0,7171.0,730.0,18.513698630136986,10.331506849315069,8.182191780821919
923.0,9637.0,8394.0,18031.0,8040.0,9991.0,730.0,24.7,13.2013698630137,11.498630136986302
924.0,4200.0,2204.0,6404.0,3243.0,3161.0,730.0,8.772602739726027,5.7534246575342465,3.0191780821917806
925.0,7846.0,6628.0,14474.0,6173.0,8301.0,730.0,19.827397260273973,10.747945205479452,9.07945205479452
927.0,7799.0,6698.0,14497.0,7261.0,7236.0,730.0,19.85890410958904,10.683561643835617,9.175342465753424
928.0,4535.0,2822.0,7357.0,2753.0,4604.0,730.0,10.078082191780823,6.212328767123288,3.8657534246575342
930.0,11080.0,9850.0,20930.0,8966.0,11964.0,730.0,28.671232876712327,15.178082191780822,13.493150684931507
931.0,38644.0,38425.0,77069.0,33777.0,43292.0,730.0,105.57397260273973,52.93698630136986,52.636986301369866
932.0,13842.0,11565.0,25407.0,11659.0,13748.0,730.0,34.8041095890411,18.96164383561644,15.842465753424657
933.0,22931.0,20495.0,43426.0,18460.0,24966.0,730.0,59.487671232876714,31.412328767123288,28.075342465753426
934.0,13573.0,10292.0,23865.0,13644.0,10221.0,730.0,32.69178082191781,18.59315068493151,14.098630136986301
937.0,1706.0,1433.0,3139.0,1020.0,2119.0,730.0,4.3,2.336986301369863,1.963013698630137
938.0,2805.0,2291.0,5096.0,1470.0,3626.0,730.0,6.980821917808219,3.8424657534246576,3.138356164383562
939.0,9661.0,7277.0,16938.0,8526.0,8412.0,730.0,23.202739726027396,13.234246575342466,9.968493150684932
941.0,8805.0,3885.0,12690.0,7157.0,5533.0,730.0,17.383561643835616,12.061643835616438,5.321917808219178
942.0,5483.0,4868.0,10351.0,4887.0,5464.0,730.0,14.17945205479452,7.510958904109589,6.668493150684932
943.0,23085.0,22808.0,45893.0,21587.0,24306.0,730.0,62.867123287671234,31.623287671232877,31.243835616438357
945.0,7291.0,2895.0,10186.0,5222.0,4964.0,730.0,13.953424657534246,9.987671232876712,3.9657534246575343
946.0,9241.0,6426.0,15667.0,7809.0,7858.0,730.0,21.46164383561644,12.658904109589042,8.802739726027397
947.0,11176.0,9323.0,20499.0,8054.0,12445.0,730.0,28.08082191780822,15.30958904109589,12.771232876712329
948.0,11875.0,8640.0,20515.0,10738.0,9777.0,730.0,28.102739726027398,16.267123287671232,11.835616438356164
949.0,11486.0,12703.0,24189.0,9705.0,14484.0,730.0,33.135616438356166,15.734246575342466,17.4013698630137
950.0,21416.0,21163.0,42579.0,16821.0,25758.0,730.0,58.327397260273976,29.336986301369862,28.99041095890411
952.0,5865.0,4069.0,9934.0,4639.0,5295.0,730.0,13.608219178082193,8.034246575342467,5.573972602739726
953.0,6949.0,5563.0,12512.0,5560.0,6952.0,730.0,17.13972602739726,9.51917808219178,7.620547945205479
954.0,8232.0,7689.0,15921.0,7271.0,8650.0,730.0,21.80958904109589,11.276712328767124,10.532876712328767
956.0,31878.0,33803.0,65681.0,26520.0,39161.0,730.0,89.97397260273972,43.66849315068493,46.3054794520548
958.0,18279.0,16486.0,34765.0,15490.0,19275.0,730.0,47.62328767123287,25.03972602739726,22.583561643835615
959.0,4866.0,4367.0,9233.0,3263.0,5970.0,730.0,12.647945205479452,6.6657534246575345,5.982191780821918
960.0,8857.0,9303.0,18160.0,8441.0,9719.0,730.0,24.876712328767123,12.132876712328768,12.743835616438357
961.0,15600.0,14475.0,30075.0,10620.0,19455.0,730.0,41.1986301369863,21.36986301369863,19.828767123287673
962.0,11265.0,10044.0,21309.0,8857.0,12452.0,730.0,29.19041095890411,15.431506849315069,13.758904109589041
963.0,11207.0,8596.0,19803.0,7694.0,12109.0,730.0,27.127397260273973,15.352054794520548,11.775342465753425
964.0,8171.0,4821.0,12992.0,7414.0,5578.0,730.0,17.797260273972604,11.193150684931506,6.604109589041096
965.0,7577.0,2574.0,10151.0,5667.0,4484.0,730.0,13.905479452054795,10.37945205479452,3.526027397260274
966.0,4054.0,3343.0,7397.0,3324.0,4073.0,730.0,10.132876712328768,5.553424657534246,4.579452054794521
967.0,5905.0,4363.0,10268.0,4584.0,5684.0,730.0,14.065753424657535,8.08904109589041,5.976712328767123
968.0,2753.0,1636.0,4389.0,2077.0,2312.0,730.0,6.012328767123288,3.771232876712329,2.241095890410959
969.0,3026.0,2361.0,5387.0,2066.0,3321.0,730.0,7.379452054794521,4.145205479452055,3.234246575342466
971.0,5882.0,3296.0,9178.0,5180.0,3998.0,730.0,12.572602739726028,8.057534246575342,4.515068493150685
972.0,11701.0,9597.0,21298.0,8779.0,12519.0,566.0,37.628975265017665,20.67314487632509,16.95583038869258
1001.0,31068.0,28714.0,59782.0,28258.0,31524.0,730.0,81.89315068493151,42.558904109589044,39.33424657534247
1002.0,27574.0,26848.0,54422.0,22214.0,32208.0,730.0,74.55068493150685,37.772602739726025,36.778082191780825
1003.0,13742.0,11890.0,25632.0,13553.0,12079.0,730.0,35.11232876712329,18.824657534246576,16.28767123287671
1004.0,20850.0,24820.0,45670.0,20357.0,25313.0,730.0,62.56164383561644,28.561643835616437,34.0
1006.0,10726.0,7455.0,18181.0,9343.0,8838.0,730.0,24.905479452054795,14.693150684931506,10.212328767123287
1007.0,2159.0,1754.0,3913.0,1323.0,2590.0,730.0,5.36027397260274,2.9575342465753423,2.4027397260273973
1008.0,43902.0,46487.0,90389.0,40891.0,49498.0,730.0,123.82054794520548,60.13972602739726,63.68082191780822
1009.0,57420.0,51866.0,109286.0,51147.0,58139.0,730.0,149.7068493150685,78.65753424657534,71.04931506849314
1010.0,37736.0,33628.0,71364.0,34404.0,36960.0,730.0,97.75890410958904,51.69315068493151,46.06575342465754
1011.0,41176.0,36994.0,78170.0,40317.0,37853.0,730.0,107.08219178082192,56.40547945205479,50.676712328767124
1012.0,15311.0,12869.0,28180.0,13979.0,14201.0,730.0,38.602739726027394,20.973972602739725,17.62876712328767
1013.0,20305.0,18560.0,38865.0,20166.0,18699.0,730.0,53.23972602739726,27.815068493150687,25.424657534246574
1014.0,14860.0,12899.0,27759.0,13151.0,14608.0,730.0,38.02602739726027,20.356164383561644,17.66986301369863
1015.0,14915.0,13222.0,28137.0,13743.0,14394.0,730.0,38.54383561643836,20.431506849315067,18.112328767123287
1016.0,9391.0,8651.0,18042.0,7679.0,10363.0,730.0,24.715068493150685,12.864383561643836,11.85068493150685
1017.0,26022.0,24473.0,50495.0,22657.0,27838.0,730.0,69.17123287671232,35.64657534246575,33.52465753424657
1018.0,8032.0,7485.0,15517.0,12134.0,3383.0,98.0,158.33673469387756,81.95918367346938,76.37755102040816
1019.0,44175.0,43788.0,87963.0,45712.0,42251.0,730.0,120.4972602739726,60.513698630136986,59.983561643835614
1020.0,39612.0,38711.0,78323.0,40109.0,38214.0,730.0,107.29178082191781,54.26301369863014,53.02876712328767
1021.0,18569.0,18143.0,36712.0,15961.0,20751.0,730.0,50.29041095890411,25.436986301369863,24.853424657534248
1022.0,23641.0,20273.0,43914.0,21336.0,22578.0,730.0,60.156164383561645,32.38493150684931,27.77123287671233
1023.0,19637.0,19080.0,38717.0,16437.0,22280.0,730.0,53.036986301369865,26.9,26.136986301369863
1024.0,28199.0,27536.0,55735.0,26463.0,29272.0,730.0,76.34931506849315,38.62876712328767,37.72054794520548
1025.0,7328.0,6972.0,14300.0,5292.0,9008.0,730.0,19.589041095890412,10.038356164383561,9.550684931506849
1026.0,8604.0,7099.0,15703.0,7074.0,8629.0,730.0,21.51095890410959,11.786301369863013,9.724657534246575
1027.0,14791.0,13460.0,28251.0,12673.0,15578.0,730.0,38.7,20.26164383561644,18.438356164383563
1028.0,17770.0,16579.0,34349.0,15673.0,18676.0,730.0,47.053424657534244,24.34246575342466,22.71095890410959
1029.0,30255.0,28185.0,58440.0,29929.0,28511.0,730.0,80.05479452054794,41.445205479452056,38.60958904109589
1030.0,17770.0,15760.0,33530.0,16938.0,16592.0,730.0,45.93150684931507,24.34246575342466,21.589041095890412
1031.0,7593.0,7477.0,15070.0,6092.0,8978.0,730.0,20.643835616438356,10.401369863013699,10.242465753424657
1032.0,7243.0,6818.0,14061.0,5950.0,8111.0,730.0,19.26164383561644,9.921917808219177,9.33972602739726
1033.0,11057.0,8953.0,20010.0,9291.0,10719.0,730.0,27.410958904109588,15.146575342465754,12.264383561643836
1034.0,6014.0,5097.0,11111.0,4829.0,6282.0,730.0,15.22054794520548,8.238356164383562,6.982191780821918
1035.0,16824.0,11803.0,28627.0,20074.0,8553.0,730.0,39.21506849315068,23.046575342465754,16.16849315068493
1036.0,15307.0,13395.0,28702.0,11626.0,17076.0,730.0,39.31780821917808,20.96849315068493,18.34931506849315
1037.0,3248.0,3167.0,6415.0,2367.0,4048.0,730.0,8.787671232876713,4.449315068493151,4.338356164383562
1038.0,3324.0,3272.0,6596.0,2047.0,4549.0,730.0,9.035616438356165,4.553424657534246,4.482191780821918
1039.0,2238.0,2324.0,4562.0,2014.0,2548.0,730.0,6.249315068493151,3.0657534246575344,3.1835616438356165
1041.0,9094.0,8361.0,17455.0,8105.0,9350.0,730.0,23.910958904109588,12.457534246575342,11.453424657534246
1042.0,7925.0,7937.0,15862.0,5961.0,9901.0,730.0,21.72876712328767,10.856164383561644,10.872602739726027
1044.0,51090.0,49048.0,100138.0,46200.0,53938.0,730.0,137.17534246575343,69.98630136986301,67.18904109589042
1047.0,24949.0,23894.0,48843.0,22972.0,25871.0,730.0,66.90821917808219,34.176712328767124,32.73150684931507
1048.0,24726.0,24786.0,49512.0,22340.0,27172.0,730.0,67.82465753424657,33.87123287671233,33.95342465753425
1049.0,10020.0,10182.0,20202.0,7771.0,12431.0,730.0,27.673972602739727,13.726027397260275,13.947945205479453
1050.0,54936.0,52904.0,107840.0,49986.0,57854.0,730.0,147.72602739726028,75.25479452054795,72.47123287671234
1051.0,18291.0,16658.0,34949.0,15687.0,19262.0,730.0,47.87534246575343,25.056164383561644,22.81917808219178
1052.0,4427.0,3075.0,7502.0,3505.0,3997.0,730.0,10.276712328767124,6.064383561643836,4.212328767123288
1053.0,4736.0,4859.0,9595.0,4093.0,5502.0,730.0,13.143835616438356,6.487671232876712,6.656164383561644
1054.0,3178.0,3031.0,6209.0,2101.0,4108.0,730.0,8.505479452054795,4.353424657534247,4.152054794520548
1056.0,5117.0,4904.0,10021.0,4053.0,5968.0,730.0,13.727397260273973,7.00958904109589,6.717808219178083
1057.0,7526.0,6430.0,13956.0,5165.0,8791.0,730.0,19.117808219178084,10.30958904109589,8.808219178082192
1058.0,8097.0,6957.0,15054.0,2819.0,12235.0,730.0,20.621917808219177,11.091780821917808,9.53013698630137
1059.0,20081.0,16127.0,36208.0,18789.0,17419.0,730.0,49.6,27.508219178082193,22.09178082191781
1060.0,11187.0,9982.0,21169.0,10148.0,11021.0,730.0,28.9986301369863,15.324657534246576,13.673972602739726
1061.0,14402.0,13126.0,27528.0,12997.0,14531.0,730.0,37.70958904109589,19.72876712328767,17.980821917808218
1062.0,4447.0,3588.0,8035.0,3557.0,4478.0,730.0,11.006849315068493,6.0917808219178085,4.9150684931506845
1101.0,3031.0,3297.0,6328.0,2498.0,3830.0,730.0,8.668493150684931,4.152054794520548,4.516438356164383
1102.0,21616.0,20372.0,41988.0,15870.0,26118.0,730.0,57.51780821917808,29.610958904109587,27.90684931506849
1103.0,22742.0,21564.0,44306.0,16938.0,27368.0,730.0,60.69315068493151,31.153424657534245,29.53972602739726
1105.0,5335.0,4434.0,9769.0,3124.0,6645.0,730.0,13.382191780821918,7.308219178082192,6.073972602739726
1106.0,24670.0,24301.0,48971.0,20271.0,28700.0,730.0,67.08356164383562,33.794520547945204,33.28904109589041
1108.0,13126.0,12398.0,25524.0,9879.0,15645.0,730.0,34.964383561643835,17.980821917808218,16.983561643835618
1109.0,9046.0,8465.0,17511.0,6549.0,10962.0,730.0,23.987671232876714,12.391780821917807,11.595890410958905
1110.0,11718.0,10738.0,22456.0,8860.0,13596.0,730.0,30.76164383561644,16.052054794520547,14.70958904109589
1111.0,16949.0,15180.0,32129.0,13054.0,19075.0,730.0,44.012328767123286,23.21780821917808,20.794520547945204
1112.0,53899.0,50296.0,104195.0,45952.0,58243.0,730.0,142.73287671232876,73.83424657534246,68.8986301369863
1113.0,23165.0,20944.0,44109.0,17279.0,26830.0,730.0,60.42328767123288,31.732876712328768,28.69041095890411
1114.0,1763.0,1460.0,3223.0,2815.0,408.0,730.0,4.4150684931506845,2.415068493150685,2.0
1115.0,19367.0,17431.0,36798.0,14610.0,22188.0,730.0,50.40821917808219,26.53013698630137,23.878082191780823
1117.0,39348.0,36513.0,75861.0,30285.0,45576.0,730.0,103.91917808219178,53.9013698630137,50.01780821917808
1118.0,49062.0,49422.0,98484.0,40076.0,58408.0,730.0,134.9095890410959,67.20821917808219,67.7013698630137
1119.0,32883.0,32472.0,65355.0,25892.0,39463.0,730.0,89.52739726027397,45.04520547945206,44.48219178082192
1120.0,28275.0,25842.0,54117.0,21646.0,32471.0,730.0,74.13287671232877,38.73287671232877,35.4
1121.0,23359.0,21801.0,45160.0,19160.0,26000.0,730.0,61.863013698630134,31.9986301369863,29.864383561643837
1122.0,36623.0,34392.0,71015.0,25484.0,45531.0,730.0,97.28082191780823,50.16849315068493,47.11232876712329
1124.0,38343.0,34622.0,72965.0,35963.0,37002.0,20.0,3648.25,1917.15,1731.1
1125.0,35317.0,33005.0,68322.0,25218.0,43104.0,730.0,93.59178082191781,48.37945205479452,45.21232876712329
